Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,0.0062,-0.0019,0,-2.44249e-15,342.962,0.371677,0.0305362,-0.0159493
2,0,0,-0.002,0.0064,60,0,107.354,0.384104,0.0312485,-0.0169323
3,-0,0,-0.002,0.0064,120,0,107.354,0.384104,0.0327756,-0.0165726
4,-0,-0,-0.0065,0.0026,180,0,158.199,0.401051,0.0331143,-0.0153653
5,-0,-0,-0.0032,-0.0095,240,0,251.384,0.574372,0.032405,-0.0133109
6,0,-0,0.0097,-0.0059,300,0,328.69,0.650418,0.0302032,-0.0142133
7,0.0174524,1.08216e-18,0.0215,-0.0015,3.55271e-15,1,356.009,1.23496,0.0257998,-0.0152983
8,0.0087262,0.0151142,0.0087,0.0207,60,1,67.2035,1.28664,0.0296102,-0.0207808
9,-0.0087262,0.0151142,-0.0139,0.017,120,1,129.271,1.25834,0.035693,-0.0199471
10,-0.0174524,-1.52574e-09,-0.028,-0.003,180,1,186.116,1.61362,0.0382628,-0.0144046
11,-0.0087262,-0.0151142,-0.0126,-0.02,240,1,237.789,1.35451,0.0346643,-0.0100238
12,0.0087262,-0.0151142,0.0126,-0.0201,300,1,302.082,1.35941,0.0283804,-0.0104506
13,0.0348995,2.164e-18,0.0397,-0.0034,3.55271e-15,2,355.105,2.28353,0.0216993,-0.0150539
14,0.0174497,0.0302239,0.0175,0.0352,60,2,63.5653,2.2529,0.0273633,-0.024542
15,-0.0174497,0.0302239,-0.0208,0.0318,120,2,123.188,2.17772,0.0377769,-0.0235368
16,-0.0348995,-3.05101e-09,-0.0445,-0.0058,180,2,187.426,2.57207,0.0420946,-0.0141671
17,-0.0174497,-0.0302239,-0.023,-0.0364,240,2,237.713,2.46776,0.0366135,-0.00604004
18,0.0174497,-0.0302239,0.0198,-0.037,300,2,298.153,2.40509,0.0259465,-0.0071353
19,0.052336,3.24517e-18,0.0577,-0.0033,3.55271e-15,3,356.727,3.31322,0.01818,-0.0156146
20,0.026168,0.0453243,0.0254,0.0464,60,3,61.3031,3.03222,0.0265969,-0.0281158
21,-0.026168,0.0453243,-0.0319,0.0425,120,3,126.891,3.04613,0.0400411,-0.0262315
22,-0.052336,-4.57535e-09,-0.0562,-0.0048,180,3,184.882,3.23343,0.0453348,-0.0145836
23,-0.026168,-0.0453243,-0.0326,-0.0537,240,3,238.739,3.60174,0.0385844,-0.00288958
24,0.026168,-0.0453243,0.0284,-0.0459,300,3,301.747,3.09408,0.0240925,-0.00364208
25,0.0697565,4.32536e-18,0.0731,-0.0004,3.55271e-15,4,359.686,4.19213,0.0141937,-0.015905
26,0.0348782,0.0604109,0.0317,0.071,60,4,65.9402,4.45953,0.0241657,-0.0313107
27,-0.0348782,0.0604109,-0.0449,0.0666,120,4,123.987,4.60704,0.0419396,-0.0309529
28,-0.0697565,-6.0983e-09,-0.08,-0.0082,180,4,185.852,4.61265,0.0503809,-0.0139012
29,-0.0348782,-0.0604109,-0.0353,-0.0668,240,4,242.146,4.333,0.040291,0.000479021
30,0.0348782,-0.0604109,0.033,-0.0634,300,4,297.497,4.09868,0.0225067,-0.000589928
31,0.0871557,5.40423e-18,0.094,-0.0019,3.55271e-15,5,358.842,5.39489,0.00962929,-0.0160135
32,0.0435779,0.0754791,0.0484,0.0752,60,5,57.234,5.13076,0.0218216,-0.0342759
33,-0.0435779,0.0754791,-0.0464,0.0778,120,5,120.812,5.19731,0.0437207,-0.0333499
34,-0.0871557,-7.6194e-09,-0.091,-0.0022,180,5,181.385,5.22266,0.0540603,-0.0144101
35,-0.0435779,-0.0754791,-0.0459,-0.0769,240,5,239.168,5.13813,0.0419202,0.00372306
36,0.0435779,-0.0754791,0.0432,-0.0731,300,5,300.582,4.8709,0.0204024,0.00300087
37,0.104528,6.48145e-18,0.1083,0.0031,3.55271e-15,6,1.6396,6.21987,0.00621846,-0.0163457
38,0.0522642,0.0905243,0.0493,0.0951,60,6,62.5977,6.14928,0.0206151,-0.0379733
39,-0.0522642,0.0905243,-0.0574,0.0896,120,6,122.645,6.10837,0.0457084,-0.0372253
40,-0.104528,-9.13817e-09,-0.1137,-0.0017,180,6,180.857,6.5294,0.058381,-0.0146492
41,-0.0522642,-0.0905243,-0.0538,-0.0866,240,6,238.15,5.85153,0.0442757,0.00698904
42,0.0522642,-0.0905243,0.0566,-0.0891,300,6,302.425,6.05929,0.0177756,0.00626207
43,0.121869,7.5567e-18,0.1277,-0.0054,3.55271e-15,7,357.579,7.34329,0.00167175,-0.0153002
44,0.0609347,0.105542,0.0578,0.1092,60,7,62.1076,7.09724,0.0178642,-0.041767
45,-0.0609347,0.105542,-0.0707,0.1036,120,7,124.311,7.2053,0.0480222,-0.0399577
46,-0.121869,-1.06542e-08,-0.1289,-0.0062,180,7,182.754,7.41463,0.0618211,-0.0147415
47,-0.0609347,-0.105542,-0.0607,-0.1021,240,7,239.268,6.82174,0.0463996,0.0105836
48,0.0609347,-0.105542,0.0612,-0.1049,300,7,300.26,6.97564,0.0160174,0.00898714
49,0.139173,8.62964e-18,0.1374,0.0036,3.55271e-15,8,1.50086,7.90015,-0.00157122,-0.0164527
50,0.0695865,0.120527,0.0682,0.1305,60,8,62.4082,8.46738,0.0163215,-0.0446816
51,-0.0695866,0.120527,-0.0762,0.12,120,8,122.416,8.17224,0.0505581,-0.0435217
52,-0.139173,-1.21669e-08,-0.1422,-0.0021,180,8,180.846,8.17606,0.0656107,-0.0144451
53,-0.0695865,-0.120527,-0.0703,-0.1224,240,8,240.129,8.1145,0.0486711,0.0139239
54,0.0695865,-0.120527,0.0713,-0.115,300,8,301.799,7.77653,0.0132898,0.0128587
55,0.156434,9.69996e-18,0.1571,0.0034,3.55271e-15,9,1.23982,9.04075,-0.00561083,-0.0166891
56,0.0782172,0.135476,0.0784,0.1391,60,9,60.5934,9.18791,0.014236,-0.0484594
57,-0.0782172,0.135476,-0.0792,0.1337,120,9,120.641,8.93985,0.051568,-0.0464893
58,-0.156434,-1.36759e-08,-0.16,-0.0024,180,9,180.859,9.20795,0.0695483,-0.0143136
59,-0.0782172,-0.135476,-0.0736,-0.1371,240,9,241.772,8.95197,0.049513,0.0172481
60,0.0782172,-0.135476,0.0863,-0.1394,300,9,301.761,9.43632,0.0110802,0.0159732
61,0.173648,1.07673e-17,0.1763,0.0027,3.55271e-15,10,0.877405,10.1555,-0.00996843,-0.0164958
62,0.0868241,0.150384,0.0833,0.1554,60,10,61.8071,10.1554,0.0121908,-0.0514086
63,-0.0868241,0.150384,-0.0893,0.1443,120,10,121.751,9.77018,0.0539951,-0.0498075
64,-0.173648,-1.51808e-08,-0.18,-0.0024,180,10,180.764,10.3707,0.0727286,-0.0145528
65,-0.0868241,-0.150384,-0.0838,-0.1575,240,10,241.984,10.2769,0.0516823,0.0208536
66,0.0868241,-0.150384,0.0862,-0.1494,300,10,299.984,9.93228,0.00976712,0.0199078
67,0.190809,1.18314e-17,0.1866,0.0036,3.55271e-15,11,1.10525,10.7565,-0.0136627,-0.0172894
68,0.0954045,0.165245,0.0877,0.1722,60,11,63.0106,11.1423,0.0103516,-0.0551785
69,-0.0954045,0.165245,-0.0992,0.1642,120,11,121.138,11.0601,0.0560243,-0.0539369
70,-0.190809,-1.66811e-08,-0.1985,-0.0027,180,11,180.779,11.4503,0.0767442,-0.0138478
71,-0.0954045,-0.165245,-0.0935,-0.1698,240,11,241.161,11.177,0.0536445,0.0237534
72,0.0954045,-0.165245,0.0953,-0.1609,300,11,300.638,10.7781,0.00808586,0.0224567
73,0.207912,1.28919e-17,0.2076,0.005,3.55271e-15,12,1.37969,11.9853,-0.0177199,-0.0170292
74,0.103956,0.180057,0.1069,0.1839,60,12,59.8308,12.2814,0.00839696,-0.0584523
75,-0.103956,0.180057,-0.1093,0.1848,120,12,120.602,12.3981,0.0577773,-0.0568393
76,-0.207912,-1.81762e-08,-0.2148,-0.005,180,12,181.333,12.4072,0.0811096,-0.0140799
77,-0.103956,-0.180057,-0.1098,-0.1803,240,12,238.659,12.1869,0.0561704,0.0276301
78,0.103956,-0.180057,0.101,-0.0666,300,12,326.599,6.94876,0.00570702,0.026136
79,0.224951,1.39484e-17,0.2229,0.0005,3.55271e-15,13,0.128523,12.8795,-0.0212563,-0.0162267
80,0.112476,0.194813,0.1074,0.1909,60,13,60.638,12.6525,0.00657553,-0.0614015
81,-0.112476,0.194813,-0.1142,0.1898,120,13,121.035,12.7976,0.0599346,-0.0594936
82,-0.224951,-1.96658e-08,-0.228,-0.0061,180,13,181.533,13.1841,0.0853148,-0.0143026
83,-0.112475,-0.194813,-0.1193,-0.1977,240,13,238.892,13.3504,0.0580576,0.0308691
84,0.112476,-0.194813,0.1146,-0.1923,300,13,300.793,12.9357,0.00425099,0.0300113
85,0.241922,1.50007e-17,0.2429,0.0006,3.55271e-15,14,0.141529,14.0578,-0.02589,-0.0168386
86,0.120961,0.209511,0.1166,0.2087,60,14,60.8081,13.8313,0.00488128,-0.0648934
87,-0.120961,0.209511,-0.1298,0.216,120,14,121.003,14.5959,0.0621442,-0.0635766
88,-0.241922,-2.11495e-08,-0.244,0.0007,180,14,179.836,14.1228,0.0889351,-0.0142981
89,-0.120961,-0.209511,-0.1157,-0.214,240,14,241.602,14.0799,0.0596236,0.0336857
90,0.120961,-0.209511,0.1193,-0.2009,300,14,300.703,13.5122,0.00216855,0.0332386
91,0.258819,1.60485e-17,0.2557,0.0029,3.55271e-15,15,0.649787,14.816,-0.0293841,-0.0171784
