Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.310571,-0.755359,-0.0513789,0.17913,54.7572,292.35,168.969,155.375,105.562,120.234,550.14,30.714,28.243,19.188,21.855,19.188
2,0.21213,-0.75561,-0.0265813,0.179747,51.7042,285.682,178.375,171.484,117.188,126.062,593.109,30.075,28.913,19.758,21.254,19.758
3,0.11467,-0.75724,-0.000657728,0.17956,49.9847,278.611,181.5,182.781,125.844,127.531,617.656,29.385,29.593,20.374,20.648,20.374
4,0.0152293,-0.76178,0.0264648,0.179841,49.6348,271.145,178.641,189.156,130.828,124.844,623.469,28.653,30.339,20.984,20.024,20.024
5,-0.0793004,-0.76044,0.0508159,0.179402,49.8682,264.047,173.531,192.922,133.578,121.391,621.422,27.925,31.045,21.496,19.534,19.534
6,-0.17762,-0.75448,0.0774306,0.179819,50.8146,256.753,166.281,194.172,135.0,115.578,611.031,27.213,31.778,22.094,18.915,18.915
7,-0.27547,-0.74346,0.102006,0.178431,52.453,249.669,156.062,190.875,133.562,108.312,588.811,26.505,32.417,22.683,18.395,18.395
8,-0.373981,-0.742279,0.127426,0.179851,56.2189,243.26,137.859,176.516,123.891,94.6406,532.907,25.869,33.123,23.248,17.759,17.759
9,0.50704,-0.65034,-0.102191,0.15282,55.552,307.942,168.547,140.625,100.156,127.047,536.375,31.423,26.218,18.673,23.686,18.673
10,0.41398,-0.75941,-0.0776116,0.180055,59.8733,298.596,147.922,130.156,87.2031,106.016,471.297,31.386,27.617,18.503,22.495,18.503
11,-0.76492,-0.23852,0.23057,0.050787,53.2492,197.319,117.609,185.953,169.547,104.672,577.781,20.355,32.184,29.345,18.116,18.116
12,-0.67902,-0.24649,0.204876,0.0506623,46.2509,199.951,142.828,214.75,195.312,127.781,680.671,20.983,31.55,28.694,18.773,18.773
13,-0.0857804,-0.286601,0.0511022,0.0507467,17.4073,253.337,240.719,267.219,240.891,217.984,966.813,24.898,27.639,24.916,22.547,22.547
14,0.0249803,-0.287491,0.0248222,0.0513379,16.7726,274.966,247.797,261.453,234.953,224.562,968.765,25.579,26.988,24.253,23.18,23.18
15,-0.49362,-0.366781,0.153891,0.0777758,37.9498,216.614,178.344,242.469,208.062,152.016,780.891,22.839,31.05,26.644,19.467,19.467
16,-0.398579,-0.37171,0.128414,0.0766671,33.0252,223.002,196.156,253.781,217.781,168.078,835.796,23.469,30.364,26.057,20.11,20.11
17,0.61563,-0.364691,-0.127969,0.076532,45.6876,329.358,203.969,160.0,134.828,177.391,676.188,30.165,23.662,19.939,26.234,19.939
18,0.711391,-0.35882,-0.153591,0.077484,52.8219,333.234,178.188,133.5,111.344,155.516,578.548,30.799,23.075,19.245,26.88,19.245
19,0.41059,-0.65587,-0.0767501,0.15304,50.6954,302.047,188.406,164.172,118.141,140.844,611.563,30.807,26.845,19.318,23.03,19.318
20,0.31518,-0.660581,-0.0511066,0.15365,47.0475,295.507,199.594,182.391,131.797,148.438,662.22,30.14,27.542,19.902,22.415,19.902
