id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
44,0.31057,-0.75536,292.3503,54.7572,-0.0512,0.1792,0
45,0.21213,-0.75561,285.6816,51.7042,-0.0256,0.1792,1
46,0.11467,-0.75724,278.611,49.9847,-0.0,0.1792,2
47,0.01523,-0.76178,271.1453,49.6348,0.0256,0.1792,3
48,-0.0793,-0.76044,264.0466,49.8682,0.0512,0.1792,4
49,-0.17762,-0.75448,256.7526,50.8146,0.0768,0.1792,5
50,-0.27547,-0.74346,249.6691,52.453,0.1024,0.1792,6
51,-0.37398,-0.74228,243.2598,56.2189,0.128,0.1792,7
61,0.50704,-0.65034,307.9419,55.552,-0.1024,0.1536,8
43,0.41398,-0.75941,298.5963,59.8733,-0.0768,0.1792,9
150,-0.76492,-0.23852,197.3187,53.2492,0.2304,0.0512,10
149,-0.67902,-0.24649,199.9513,46.2509,0.2048,0.0512,11
143,-0.08578,-0.2866,253.3374,17.4073,0.0512,0.0512,12
142,0.02498,-0.28749,274.966,16.7726,0.0256,0.0512,13
128,-0.49362,-0.36678,216.6139,37.9498,0.1536,0.0768,14
127,-0.39858,-0.37171,223.0022,33.0252,0.128,0.0768,15
117,0.61563,-0.36469,329.3581,45.6876,-0.128,0.0768,16
116,0.71139,-0.35882,333.234,52.8219,-0.1536,0.0768,17
62,0.41059,-0.65587,302.0475,50.6954,-0.0768,0.1536,18
63,0.31518,-0.66058,295.507,47.0475,-0.0512,0.1536,19
64,0.21628,-0.66481,288.0211,44.3553,-0.0256,0.1536,20
336,-0.35022,0.76129,114.7041,56.9278,0.128,-0.2048,21
162,-0.08386,-0.17402,244.2706,11.138,0.0512,0.0256,22
153,0.83344,-0.14927,349.8459,57.8547,-0.1792,0.0256,23
148,-0.59118,-0.25873,203.6366,40.1895,0.1792,0.0512,24
144,-0.19637,-0.28458,235.393,20.2279,0.0768,0.0512,25
141,0.12847,-0.28691,294.1215,18.3222,-0.0,0.0512,26
129,-0.58696,-0.35421,211.1095,43.2793,0.1792,0.0768,27
126,-0.29886,-0.38039,231.8444,28.9306,0.1024,0.0768,28
118,0.52805,-0.37112,324.9,40.1972,-0.1024,0.0768,29
112,-0.75744,-0.43295,209.7521,60.7441,0.2304,0.1024,30
108,-0.39214,-0.46942,230.1256,37.7097,0.128,0.1024,31
107,-0.29234,-0.47611,238.4493,33.9658,0.1024,0.1024,32
66,0.01664,-0.67162,271.4193,42.2082,0.0256,0.1536,33
65,0.12037,-0.67068,280.1748,42.9528,-0.0,0.1536,34
335,-0.26125,0.75849,109.0055,53.3427,0.1024,-0.2048,35
163,-0.19387,-0.17735,222.4519,15.2334,0.0768,0.0256,36
161,0.02288,-0.17549,277.4282,10.1936,0.0256,0.0256,37
154,0.7198,-0.15997,347.4701,47.5072,-0.1536,0.0256,38
147,-0.49931,-0.26346,207.8183,34.3714,0.1536,0.0512,39
145,-0.29946,-0.28021,223.098,24.212,0.1024,0.0512,40
140,0.23705,-0.28598,309.6555,21.8052,-0.0256,0.0512,41
130,-0.67317,-0.34617,207.214,49.1971,0.2048,0.0768,42
125,-0.19179,-0.3887,243.7376,25.6861,0.0768,0.0768,43
