Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.30241,-0.68489,-0.103092,0.153237,48.4764,293.824,263.281,219.312,156.016,198.328,836.937,31.458,26.204,18.641,23.697,18.641
2,0.18837,-0.68844,-0.0763202,0.153947,45.5405,285.303,272.953,237.812,171.031,203.453,885.249,30.833,26.864,19.32,22.983,19.32
3,0.53534,-0.55945,-0.152948,0.128331,50.7435,313.738,258.078,197.406,144.531,207.344,807.359,31.966,24.451,17.902,25.682,17.902
4,0.42721,-0.57124,-0.128368,0.129026,45.5056,306.792,284.406,225.234,168.219,224.938,902.797,31.503,24.948,18.633,24.916,18.633
5,0.31465,-0.580049,-0.102326,0.12819,41.2919,298.478,294.469,243.969,184.453,231.625,954.516,30.85,25.559,19.324,24.266,19.324
6,0.2022,-0.58541,-0.0767649,0.128047,38.2684,289.055,298.531,258.609,197.375,233.281,987.796,30.222,26.18,19.981,23.616,19.981
7,-0.39226,-0.57099,0.0515382,0.128166,43.8479,235.512,245.359,267.172,210.547,185.531,908.609,27.004,29.405,23.172,20.419,20.419
8,-0.508559,-0.56066,0.0765672,0.127422,49.196,227.79,218.0,246.516,197.047,162.469,824.032,26.455,29.916,23.913,19.716,19.716
9,-0.516649,-0.22178,0.0767758,0.0505108,34.2108,203.232,254.266,294.438,267.984,227.953,1044.641,24.34,28.186,25.653,21.821,21.821
10,0.41484,-0.68018,-0.128208,0.153834,52.8165,301.379,244.312,196.812,136.484,187.016,764.624,31.952,25.74,17.85,24.459,17.85
11,0.07698,-0.69348,-0.0511842,0.153103,44.2459,276.334,273.172,248.328,180.781,202.234,904.515,30.201,27.454,19.987,22.358,19.987
12,-0.392699,-0.67793,0.0515353,0.153692,51.578,239.918,218.375,235.125,178.219,154.453,786.172,27.777,29.908,22.669,19.646,19.646
13,0.462139,-0.23397,-0.127328,0.0510268,31.1976,333.148,319.0,249.203,222.578,290.453,1081.234,29.503,23.048,20.586,26.863,20.586
14,0.56887,-0.223321,-0.153625,0.0514082,37.6716,338.567,298.859,222.031,197.281,272.672,990.843,30.162,22.408,19.91,27.519,19.91
15,0.0852702,-0.59085,-0.0507377,0.127854,36.6533,278.212,299.5,272.031,209.0,232.953,1013.484,29.552,26.841,20.622,22.985,20.622
16,-0.27363,-0.58142,0.0254617,0.128656,39.9853,244.797,269.047,280.547,218.797,205.5,973.891,27.626,28.807,22.466,21.101,21.101
17,0.65815,-0.43303,-0.179065,0.102632,51.9832,326.657,249.062,181.016,139.188,210.828,780.094,31.927,23.204,17.842,27.026,17.842
18,0.5467,-0.454069,-0.153658,0.102885,45.2899,320.288,275.438,207.531,163.094,229.766,875.829,31.449,23.695,18.622,26.234,18.622
19,-0.6268,-0.21288,0.102152,0.0513276,41.4498,198.759,221.438,268.547,245.125,197.016,932.126,23.756,28.81,26.297,21.136,21.136
20,-0.23554,0.763009,0.0259373,-0.153622,52.9907,107.155,153.969,166.484,221.953,214.828,757.234,20.333,21.986,29.311,28.37,20.333
21,-0.40226,-0.2337,0.0514902,0.0520771,27.7244,210.155,279.688,308.547,279.359,250.641,1118.235,25.012,27.592,24.982,22.414,22.414
22,-0.0349206,-0.69281,-0.025911,0.153665,43.9229,267.115,266.828,253.547,185.828,195.922,902.125,29.578,28.106,20.599,21.718,20.599
23,-0.26952,-0.68464,0.0254461,0.154072,47.3732,248.512,241.188,249.906,186.453,173.516,851.063,28.34,29.364,21.908,20.388,20.388
24,0.34693,-0.24011,-0.102019,0.0509689,24.9556,325.313,332.156,272.906,244.078,302.297,1151.437,28.847,23.701,21.198,26.254,21.198
25,0.673691,-0.20714,-0.179736,0.0516663,44.8147,342.909,272.125,192.859,169.812,249.484,884.28,30.774,21.81,19.203,28.213,19.203
26,-0.0321699,-0.59314,-0.0257692,0.128693,36.4422,266.896,294.938,280.281,216.219,227.828,1019.266,28.936,27.498,21.213,22.352,21.213
27,-0.15185,-0.58692,7.82926e-05,0.128102,37.3185,255.494,281.969,280.875,218.094,216.922,997.86,28.257,28.148,21.856,21.739,21.739
28,-0.02702,-0.37524,-0.0250896,0.077385,22.0992,265.881,326.094,310.312,265.562,279.422,1181.39,27.603,26.267,22.479,23.652,22.479
29,0.09805,-0.375051,-0.0511413,0.0775162,22.8087,284.651,332.266,300.969,256.656,285.469,1175.36,28.269,25.607,21.836,24.288,21.836
30,0.43998,-0.46427,-0.128025,0.101434,39.7644,313.461,296.016,232.75,185.859,245.516,960.141,30.83,24.241,19.357,25.571,19.357
31,-0.76058,-0.19218,0.128419,0.0515468,51.673,194.18,182.312,230.625,212.5,159.953,785.39,23.213,29.364,27.057,20.366,20.366
32,0.77716,-0.0705097,-0.204889,0.0253445,51.2928,354.816,240.656,161.062,150.453,231.406,783.577,30.712,20.555,19.201,29.532,19.201
33,-0.12318,0.7546,-0.000398217,-0.153769,49.8703,99.2711,173.406,175.234,236.594,238.75,823.984,21.045,21.267,28.713,28.975,21.045
34,-0.28218,-0.24213,0.0252391,0.0508422,21.8281,220.632,308.328,323.359,292.938,277.625,1202.25,25.646,26.896,24.366,23.092,23.092
35,-0.15088,-0.68927,-0.000866972,0.153523,44.8773,257.653,260.953,258.781,191.391,190.0,901.125,28.959,28.718,21.239,21.085,21.085
36,0.22875,-0.24871,-0.0768759,0.0514509,19.7496,312.606,344.891,297.406,266.5,312.938,1221.735,28.23,24.343,21.813,25.614,21.813
37,0.77761,-0.186489,-0.204005,0.0514175,53.0976,346.514,237.797,161.75,140.734,219.734,760.015,31.288,21.282,18.517,28.912,18.517
38,-0.39904,-0.35191,0.0515366,0.0767277,32.1438,221.409,277.594,305.438,263.953,235.984,1082.969,25.633,28.204,24.373,21.79,21.79
39,-0.15259,-0.369491,-0.000435282,0.0766491,23.5631,247.561,319.281,318.406,273.625,273.266,1184.578,26.953,26.879,23.099,23.069,23.069
40,0.22245,-0.368331,-0.0767004,0.0770251,25.4861,301.129,333.75,288.266,244.969,288.078,1155.063,28.895,24.957,21.208,24.94,21.208
41,0.20999,-0.48109,-0.0764994,0.102097,31.663,293.581,313.547,271.047,218.812,257.469,1060.875,29.556,25.549,20.626,24.269,20.626
42,0.32789,-0.47313,-0.102833,0.102678,35.1446,304.723,306.344,252.344,202.219,252.422,1013.329,30.231,24.902,19.956,24.91,19.956
43,0.35286,-0.11524,-0.101945,0.0256689,21.7897,341.914,331.422,272.0,256.344,316.875,1176.641,28.167,23.117,21.786,26.93,21.786
44,0.46731,-0.11116,-0.127573,0.0260061,28.7082,346.62,318.953,248.484,234.016,304.656,1106.109,28.836,22.465,21.157,27.543,21.157
45,0.57406,-0.100501,-0.153472,0.0255173,35.6471,350.07,299.422,221.781,208.453,286.812,1016.468,29.457,21.819,20.508,28.217,20.508
46,0.680299,-0.0857295,-0.179837,0.025213,43.2891,352.818,272.578,191.859,179.688,261.906,906.031,30.085,21.176,19.832,28.907,19.832
47,-0.0124406,0.74898,-0.0252037,-0.153411,48.511,90.9516,179.391,171.203,232.484,245.172,828.25,21.659,20.67,28.069,29.601,20.67
48,-0.153909,-0.24751,-1.27475e-05,0.051436,16.9454,238.125,322.328,322.062,290.797,290.547,1225.734,26.297,26.275,23.724,23.704,23.704
49,0.10134,-0.251841,-0.050775,0.0514582,15.7515,291.92,340.609,308.625,277.484,308.203,1234.921,27.581,24.991,22.47,24.957,22.47
50,-0.62905,-0.32631,0.102406,0.077078,45.125,207.417,216.203,260.219,227.406,180.828,884.656,24.439,29.415,25.706,20.44,20.44
