Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0241488,0.00871421,2.52554,225.0,343.891,328.031,322.0,338.312,1332.234,25.813,24.623,24.17,25.394,24.17
2,0.0311593,0.0311593,-0.0363568,-0.00283566,2.52561,45.0,334.188,311.422,312.484,336.797,1294.891,25.808,24.05,24.132,26.01,24.05
3,-0.0311593,0.0311594,-0.0239036,-0.00336993,2.52561,135.0,329.844,314.781,316.562,332.422,1293.609,25.498,24.334,24.471,25.697,24.334
4,0.0311594,-0.0311593,-0.0357008,0.00863084,2.52561,315.0,335.719,313.422,307.188,330.844,1287.173,26.082,24.35,23.865,25.703,23.865
5,0.0934769,0.031159,-0.0485406,-0.00360559,5.65472,18.4349,332.391,302.344,303.766,335.562,1274.063,26.089,23.731,23.842,26.338,23.731
6,0.031159,0.0934769,-0.0360086,-0.0153552,5.65472,71.565,324.641,302.578,311.484,335.297,1274.0,25.482,23.75,24.449,26.318,23.75
7,-0.0311589,0.0934769,-0.0232266,-0.0157754,5.65472,108.435,319.672,305.688,314.938,330.469,1270.767,25.156,24.055,24.783,26.005,24.055
8,-0.0934769,0.031159,-0.0116832,-0.00337842,5.65472,161.565,320.484,313.297,315.203,322.875,1271.859,25.198,24.633,24.783,25.386,24.633
9,-0.0934769,-0.0311589,-0.0114504,0.00861857,5.65472,198.435,323.391,316.609,310.656,318.406,1269.062,25.483,24.948,24.479,25.09,24.479
10,-0.0311589,-0.0934769,-0.0233958,0.0208058,5.65472,251.565,330.797,315.844,302.797,317.484,1266.922,26.11,24.93,23.9,25.059,23.9
11,0.031159,-0.0934769,-0.0362646,0.0205973,5.65472,288.435,334.031,311.281,298.078,321.188,1264.578,26.414,24.615,23.571,25.399,23.571
12,0.0934769,-0.0311589,-0.0491624,0.00836939,5.65472,341.565,332.828,302.531,296.578,328.234,1260.171,26.411,24.007,23.535,26.047,23.535
13,0.0934768,0.0934768,-0.0487448,-0.0162149,7.59652,45.0,321.438,292.391,301.141,332.922,1247.892,25.758,23.431,24.132,26.679,23.431
14,-0.0934768,0.0934769,-0.011883,-0.0154679,7.59652,135.0,310.312,303.312,312.547,320.359,1246.53,24.894,24.333,25.073,25.7,24.333
15,-0.0934768,-0.0934768,-0.0117152,0.0207269,7.59652,225.0,322.172,314.953,301.922,309.328,1248.375,25.807,25.229,24.185,24.778,24.185
16,0.0934768,-0.0934768,-0.0490293,0.0208692,7.59652,315.0,332.891,302.656,289.375,320.188,1245.11,26.736,24.308,23.241,25.716,23.241
17,0.155794,0.0311589,-0.06082,-0.00379651,9.14188,11.3099,325.75,289.25,290.547,329.141,1234.688,26.383,23.427,23.532,26.658,23.427
18,0.0311589,0.155794,-0.0361464,-0.0275148,9.14188,78.6901,310.797,289.5,305.469,328.797,1234.563,25.175,23.45,24.743,26.633,23.45
19,-0.0311588,0.155794,-0.0238095,-0.0274569,9.14188,101.31,306.938,293.0,309.188,324.625,1233.751,24.878,23.749,25.061,26.312,23.749
20,-0.155794,0.0311589,0.000773788,-0.00313321,9.14188,168.69,306.688,307.266,309.094,308.719,1231.767,24.898,24.945,25.094,25.063,24.898
21,-0.155794,-0.0311588,0.000139475,0.00904054,9.14188,191.31,310.781,310.938,305.297,305.281,1232.297,25.22,25.232,24.775,24.773,24.773
22,-0.0311589,-0.155794,-0.0237653,0.0327452,9.14188,258.69,326.531,311.391,291.625,305.844,1235.391,26.431,25.206,23.606,24.757,23.606
23,0.0311589,-0.155794,-0.036277,0.0327896,9.14188,281.31,330.5,308.062,287.797,310.219,1236.578,26.727,24.912,23.274,25.087,23.274
24,0.155794,-0.0311588,-0.0608925,0.00823556,9.14188,348.69,329.391,292.297,286.766,324.766,1233.22,26.71,23.702,23.253,26.335,23.253
25,0.155794,0.0934767,-0.0608521,-0.0157642,10.468,30.9638,319.734,283.641,292.094,330.609,1226.078,26.078,23.134,23.823,26.965,23.134
26,0.0934767,0.155794,-0.0485333,-0.027726,10.468,59.0362,311.641,283.406,298.906,330.078,1224.031,25.46,23.153,24.42,26.966,23.153
27,-0.0934766,0.155794,-0.0112779,-0.0274148,10.468,120.964,300.281,293.953,310.141,317.594,1221.969,24.574,24.056,25.38,25.99,24.056
28,-0.155794,0.0934768,0.000498447,-0.015733,10.468,149.036,300.609,301.047,310.531,310.359,1222.546,24.589,24.625,25.4,25.386,24.589
29,-0.155794,-0.0934767,-0.000165806,0.0208533,10.468,210.964,312.688,312.625,299.812,299.953,1225.078,25.524,25.519,24.473,24.484,24.473
30,-0.0934767,-0.155794,-0.0118304,0.0325081,10.468,239.036,320.125,312.625,292.953,299.953,1225.656,26.119,25.507,23.902,24.473,23.902
31,0.0934767,-0.155794,-0.0483958,0.0324687,10.468,300.964,329.797,300.219,280.453,309.938,1220.407,27.024,24.6,22.98,25.396,22.98
32,0.155794,-0.0934767,-0.0611228,0.0201859,10.468,329.036,328.734,291.953,279.266,316.859,1216.812,27.016,23.993,22.951,26.04,22.951
33,0.218112,0.0311589,-0.0733013,-0.0039365,12.7282,8.13011,324.312,280.594,282.188,327.5,1214.594,26.701,23.102,23.233,26.964,23.102
34,0.155794,0.155795,-0.0607509,-0.0282436,12.7282,45.0,311.438,276.156,291.781,329.969,1209.344,25.753,22.835,24.127,27.285,22.835
35,0.0311589,0.218112,-0.0357806,-0.0400629,12.7282,81.8699,301.016,280.406,303.609,326.344,1211.375,24.849,23.148,25.063,26.94,23.148
36,-0.0311588,0.218112,-0.0234798,-0.0398181,12.7282,98.1301,298.766,285.25,308.703,323.75,1216.469,24.56,23.449,25.377,26.614,23.449
37,-0.155794,0.155795,0.00047766,-0.0271233,12.7282,135.0,294.188,294.562,310.891,310.688,1210.329,24.306,24.337,25.686,25.67,24.306
38,-0.218112,0.031159,0.0123336,-0.00338012,12.7282,171.87,298.062,305.453,307.578,300.031,1211.124,24.61,25.221,25.396,24.773,24.61
39,-0.218112,-0.0311588,0.0122725,0.00908881,12.7282,188.13,303.266,310.844,305.203,297.844,1217.157,24.916,25.539,25.075,24.47,24.47
40,-0.155795,-0.155794,-2.55722e-05,0.0331671,12.7282,225.0,315.703,315.578,295.422,295.328,1222.031,25.834,25.824,24.175,24.167,24.167
41,-0.0311589,-0.218112,-0.0239225,0.0446142,12.7282,261.87,325.734,310.844,283.969,298.234,1218.781,26.726,25.504,23.299,24.47,23.299
42,0.0311589,-0.218112,-0.0362548,0.0446361,12.7282,278.13,329.578,307.25,280.266,302.141,1219.235,27.032,25.2,22.987,24.781,22.987
43,0.155794,-0.155795,-0.0616725,0.0327772,12.7282,315.0,332.469,295.25,275.062,312.812,1215.593,27.35,24.289,22.628,25.733,22.628
44,0.218112,-0.0311589,-0.0732629,0.00834609,12.7282,351.87,328.156,284.422,278.578,323.859,1215.015,27.008,23.409,22.928,26.655,22.928
45,-0.218112,-0.0934766,0.0123969,0.0209536,13.7272,203.199,305.641,313.312,300.453,293.094,1212.5,25.208,25.84,24.78,24.173,24.173
46,-0.0934766,-0.218112,-0.011627,0.0444502,13.7272,246.801,320.938,313.484,286.875,293.547,1214.844,26.418,25.804,23.614,24.163,23.614
47,0.218112,0.0934768,-0.0734719,-0.0160527,13.7272,23.1986,320.5,277.125,285.625,331.5,1214.75,26.384,22.813,23.513,27.29,22.813
48,0.0934767,0.218112,-0.0485,-0.0396889,13.7272,66.8014,304.266,276.438,298.938,329.766,1209.408,25.158,22.857,24.718,27.267,22.857
49,-0.0934767,0.218112,-0.0114498,-0.0400809,13.7272,113.199,296.438,289.766,313.922,321.234,1221.36,24.271,23.725,25.703,26.301,23.725
50,-0.218112,0.0934768,0.0126472,-0.0148344,13.7272,156.801,295.203,303.016,311.891,304.344,1214.454,24.307,24.951,25.682,25.06,24.307
51,0.0934768,-0.218112,-0.0493088,0.0449845,13.7272,293.199,336.281,305.625,278.359,308.281,1228.546,27.372,24.877,22.658,25.093,22.658
52,0.218112,-0.0934767,-0.0735317,0.0209363,13.7272,336.801,335.547,290.766,277.594,323.031,1226.938,27.348,23.699,22.625,26.328,22.625
53,-0.218112,-0.155794,0.0123587,0.0328453,15.5476,215.538,310.906,318.5,298.422,290.953,1218.781,25.51,26.133,24.485,23.872,23.872
