id,X,Y,x_light,y_light,elevation,azimuth
45,NaN,NaN,0.1024,0.1536,NaN,NaN
46,NaN,NaN,0.128,0.1536,NaN,NaN
47,NaN,NaN,0.1536,0.1536,NaN,NaN
48,NaN,NaN,-0.2304,0.128,NaN,NaN
49,NaN,NaN,-0.2048,0.128,NaN,NaN
50,NaN,NaN,-0.1792,0.128,NaN,NaN
51,0.53534,-0.55945,-0.1536,0.128,50.7435,313.7384
52,0.42721,-0.57124,-0.128,0.128,45.5056,306.7915
53,0.31465,-0.58005,-0.1024,0.128,41.2919,298.4778
54,0.2022,-0.58541,-0.0768,0.128,38.2684,289.0549
55,0.08527,-0.59085,-0.0512,0.128,36.6533,278.2121
56,-0.03217,-0.59314,-0.0256,0.128,36.4422,266.8955
57,-0.15185,-0.58692,0.0,0.128,37.3185,255.4943
58,-0.27363,-0.58142,0.0256,0.128,39.9853,244.7972
59,-0.39226,-0.57099,0.0512,0.128,43.8479,235.5116
60,-0.50856,-0.56066,0.0768,0.128,49.196,227.7897
61,NaN,NaN,0.1024,0.128,NaN,NaN
62,NaN,NaN,0.128,0.128,NaN,NaN
63,NaN,NaN,0.1536,0.128,NaN,NaN
64,NaN,NaN,-0.2304,0.1024,NaN,NaN
65,NaN,NaN,-0.2048,0.1024,NaN,NaN
66,0.65815,-0.43303,-0.1792,0.1024,51.9832,326.6571
67,0.5467,-0.45407,-0.1536,0.1024,45.2899,320.2882
68,0.43998,-0.46427,-0.128,0.1024,39.7644,313.4613
69,0.32789,-0.47313,-0.1024,0.1024,35.1446,304.7229
70,0.20999,-0.48109,-0.0768,0.1024,31.663,293.5807
71,0.09166,-0.48604,-0.0512,0.1024,29.6439,280.6797
72,-0.02959,-0.48812,-0.0256,0.1024,29.2759,266.531
73,-0.15025,-0.48335,0.0,0.1024,30.4087,252.7321
74,-0.27499,-0.47425,0.0256,0.1024,33.2442,239.893
75,-0.39256,-0.46374,0.0512,0.1024,37.415,229.7518
76,-0.51199,-0.45082,0.0768,0.1024,43.0144,221.3647
77,-0.63269,-0.4342,0.1024,0.1024,50.1165,214.4609
78,NaN,NaN,0.128,0.1024,NaN,NaN
79,NaN,NaN,0.1536,0.1024,NaN,NaN
80,NaN,NaN,-0.2304,0.0768,NaN,NaN
81,NaN,NaN,-0.2048,0.0768,NaN,NaN
82,0.66599,-0.32055,-0.1792,0.0768,47.6563,334.2979
83,0.56119,-0.34008,-0.1536,0.0768,41.0101,328.7842
84,0.45019,-0.35412,-0.128,0.0768,34.944,321.8114
85,0.33709,-0.36123,-0.1024,0.0768,29.6092,313.0201
86,0.22245,-0.36833,-0.0768,0.0768,25.4861,301.1295
87,0.09805,-0.37505,-0.0512,0.0768,22.8087,284.651
88,-0.02702,-0.37524,-0.0256,0.0768,22.0992,265.8814
89,-0.15259,-0.36949,0.0,0.0768,23.5631,247.5606
90,-0.28004,-0.36376,0.0256,0.0768,27.327,232.4092
91,-0.39904,-0.35191,0.0512,0.0768,32.1438,221.4088
92,-0.5147,-0.33913,0.0768,0.0768,38.0523,213.3804
93,-0.62905,-0.32631,0.1024,0.0768,45.125,207.4173
94,NaN,NaN,0.128,0.0768,NaN,NaN
95,NaN,NaN,0.1536,0.0768,NaN,NaN
96,NaN,NaN,-0.2304,0.0512,NaN,NaN
97,0.77761,-0.18649,-0.2048,0.0512,53.0976,346.5138
98,0.67369,-0.20714,-0.1792,0.0512,44.8147,342.9089
99,0.56887,-0.22332,-0.1536,0.0512,37.6716,338.5666
100,0.46214,-0.23397,-0.128,0.0512,31.1976,333.148
101,0.34693,-0.24011,-0.1024,0.0512,24.9556,325.3129
102,0.22875,-0.24871,-0.0768,0.0512,19.7496,312.6062
103,0.10134,-0.25184,-0.0512,0.0512,15.7515,291.9198
104,-0.02314,-0.2509,-0.0256,0.0512,14.5938,264.7306
105,-0.15391,-0.24751,0.0,0.0512,16.9454,238.1253
106,-0.28218,-0.24213,0.0256,0.0512,21.8281,220.6319
107,-0.40226,-0.2337,0.0512,0.0512,27.7244,210.1552
108,-0.51665,-0.22178,0.0768,0.0512,34.2108,203.2322
109,-0.6268,-0.21288,0.1024,0.0512,41.4498,198.759
110,-0.76058,-0.19218,0.128,0.0512,51.673,194.1804
111,NaN,NaN,0.1536,0.0512,NaN,NaN
112,NaN,NaN,-0.2304,0.0256,NaN,NaN
113,0.77716,-0.07051,-0.2048,0.0256,51.2928,354.8159
114,0.6803,-0.08573,-0.1792,0.0256,43.2891,352.8176
115,0.57406,-0.1005,-0.1536,0.0256,35.6471,350.0699
116,0.46731,-0.11116,-0.128,0.0256,28.7082,346.6196
117,0.35286,-0.11524,-0.1024,0.0256,21.7897,341.9136
118,0.23423,-0.11699,-0.0768,0.0256,15.1782,333.4594
119,0.10522,-0.11877,-0.0512,0.0256,9.13,311.5382
120,-0.02065,-0.11837,-0.0256,0.0256,6.9012,260.1042
121,-0.15681,-0.1176,0.0,0.0256,11.3036,216.8681
122,-0.28651,-0.11516,0.0256,0.0256,17.9862,201.8972
123,-0.40554,-0.11055,0.0512,0.0256,24.8559,195.2483
124,-0.51867,-0.10121,0.0768,0.0256,31.901,191.0416
125,-0.6282,-0.09249,0.1024,0.0256,39.4179,188.3755
126,-0.74993,-0.07723,0.128,0.0256,48.929,185.8798
127,NaN,NaN,0.1536,0.0256,NaN,NaN
128,NaN,NaN,-0.2304,0.0,NaN,NaN
129,0.7796,0.04483,-0.2048,0.0,51.3419,3.2911
130,0.67928,0.02826,-0.1792,0.0,42.8333,2.3823
131,0.57975,0.01867,-0.1536,0.0,35.4541,1.8445
132,0.47113,0.01298,-0.128,0.0,28.1193,1.5781
133,0.357,0.01522,-0.1024,0.0,20.936,2.4412
134,0.23591,0.01162,-0.0768,0.0,13.6621,2.8199
135,0.10618,0.01216,-0.0512,0.0,6.1351,6.5332
136,-0.02288,0.01416,-0.0256,0.0,1.5419,148.2474
137,-0.15232,0.01528,0.0,0.0,8.8057,174.2715
138,-0.2847,0.01555,0.0256,0.0,16.5663,176.8737
139,-0.40662,0.02017,0.0512,0.0,24.024,177.1602
140,-0.51744,0.02054,0.0768,0.0,31.188,177.7268
141,-0.628,0.02673,0.1024,0.0,38.9446,177.5628
142,-0.74539,0.03602,0.128,0.0,48.2674,177.2334
143,NaN,NaN,0.1536,0.0,NaN,NaN
144,NaN,NaN,-0.2304,-0.0256,NaN,NaN
145,NaN,NaN,-0.2048,-0.0256,NaN,NaN
146,0.67892,0.15154,-0.1792,-0.0256,44.0772,12.5826
147,0.57625,0.14232,-0.1536,-0.0256,36.4104,13.8731
148,0.46687,0.14066,-0.128,-0.0256,29.1829,16.7667
149,0.35387,0.1458,-0.1024,-0.0256,22.5028,22.3924
150,0.23527,0.14627,-0.0768,-0.0256,16.0832,31.8697
151,0.10681,0.14355,-0.0512,-0.0256,10.3073,53.3485
152,-0.02191,0.14617,-0.0256,-0.0256,8.4996,98.5248
153,-0.15346,0.14769,0.0,-0.0256,12.2973,136.0976
154,-0.28353,0.14773,0.0256,-0.0256,18.6453,152.4788
155,-0.40234,0.14467,0.0512,-0.0256,25.3128,160.2229
156,-0.51524,0.14289,0.0768,-0.0256,32.3227,164.4999
157,-0.6254,0.14524,0.1024,-0.0256,39.9444,166.9257
158,-0.74888,0.15579,0.128,-0.0256,49.8992,168.2483
159,NaN,NaN,0.1536,-0.0256,NaN,NaN
160,NaN,NaN,-0.2304,-0.0512,NaN,NaN
161,NaN,NaN,-0.2048,-0.0512,NaN,NaN
162,0.67547,0.27293,-0.1792,-0.0512,46.763,22.0016
163,0.57324,0.26923,-0.1536,-0.0512,39.2952,25.1577
164,0.46551,0.26779,-0.128,-0.0512,32.4823,29.9102
165,0.34821,0.27093,-0.1024,-0.0512,26.1802,37.8852
166,0.23296,0.27306,-0.0768,-0.0512,21.0346,49.531
167,0.10656,0.27577,-0.0512,-0.0512,17.196,68.873
168,-0.02115,0.27592,-0.0256,-0.0512,16.0651,94.3833
169,-0.15148,0.27691,0.0,-0.0512,18.3991,118.6803
170,-0.27888,0.27436,0.0256,-0.0512,23.03,135.4681
171,-0.39824,0.26922,0.0512,-0.0512,28.7313,145.9403
172,-0.50842,0.26858,0.0768,-0.0512,35.0997,152.1541
173,-0.6205,0.26724,0.1024,-0.0512,42.5009,156.6992
174,NaN,NaN,0.128,-0.0512,NaN,NaN
175,NaN,NaN,0.1536,-0.0512,NaN,NaN
176,NaN,NaN,-0.2304,-0.0768,NaN,NaN
177,NaN,NaN,-0.2048,-0.0768,NaN,NaN
178,0.66574,0.41096,-0.1792,-0.0768,51.4778,31.687
179,0.56487,0.39365,-0.1536,-0.0768,43.5118,34.8721
180,0.45715,0.39032,-0.128,-0.0768,36.9496,40.4911
181,0.34269,0.39763,-0.1024,-0.0768,31.6632,49.2442
182,0.22776,0.39532,-0.0768,-0.0768,27.1446,60.052
183,0.1028,0.39918,-0.0512,-0.0768,24.3434,75.5585
184,-0.02158,0.40327,-0.0256,-0.0768,23.8189,93.0631
185,-0.14862,0.39878,0.0,-0.0768,25.187,110.4398
186,-0.27009,0.39644,0.0256,-0.0768,28.6659,124.2662
187,-0.39019,0.39051,0.0512,-0.0768,33.507,134.9765
188,-0.50379,0.3876,0.0768,-0.0768,39.4675,142.4265
189,-0.61944,0.39,0.1024,-0.0768,47.0533,147.8054
190,NaN,NaN,0.128,-0.0768,NaN,NaN
191,NaN,NaN,0.1536,-0.0768,NaN,NaN
192,NaN,NaN,-0.2304,-0.1024,NaN,NaN
193,NaN,NaN,-0.2048,-0.1024,NaN,NaN
194,NaN,NaN,-0.1792,-0.1024,NaN,NaN
195,0.55065,0.53077,-0.1536,-0.1024,49.89,43.9468
196,0.44649,0.51205,-0.128,-0.1024,42.7947,48.9127
197,0.33439,0.51496,-0.1024,-0.1024,37.8796,57.0023
198,0.21972,0.51484,-0.0768,-0.1024,34.0396,66.8885
199,0.10146,0.51984,-0.0512,-0.1024,31.9817,78.9561
200,-0.01876,0.51933,-0.0256,-0.1024,31.31,92.0688
201,-0.14011,0.51739,0.0,-0.1024,32.4135,105.1524
202,-0.26359,0.51345,0.0256,-0.1024,35.2509,117.1746
203,-0.37963,0.51164,0.0512,-0.1024,39.5758,126.5749
204,-0.49394,0.50936,0.0768,-0.1024,45.1962,134.1195
205,NaN,NaN,0.1024,-0.1024,NaN,NaN
206,NaN,NaN,0.128,-0.1024,NaN,NaN
207,NaN,NaN,0.1536,-0.1024,NaN,NaN
208,NaN,NaN,-0.2304,-0.128,NaN,NaN
209,NaN,NaN,-0.2048,-0.128,NaN,NaN
210,NaN,NaN,-0.1792,-0.128,NaN,NaN
211,NaN,NaN,-0.1536,-0.128,NaN,NaN
212,0.42981,0.6574,-0.128,-0.128,51.7611,56.8232
213,0.3252,0.63627,-0.1024,-0.128,45.6071,62.9283
214,0.21224,0.62959,-0.0768,-0.128,41.6364,71.3706
215,0.09885,0.63211,-0.0512,-0.128,39.7763,81.112
216,-0.01469,0.63539,-0.0256,-0.128,39.4615,91.3244
217,-0.13401,0.63425,0.0,-0.128,40.41,101.9305
218,-0.25137,0.63268,0.0256,-0.128,42.9052,111.6684
219,-0.36622,0.63388,0.0512,-0.128,47.0599,120.0169
220,NaN,NaN,0.0768,-0.128,NaN,NaN
221,NaN,NaN,0.1024,-0.128,NaN,NaN
222,NaN,NaN,0.128,-0.128,NaN,NaN
223,NaN,NaN,0.1536,-0.128,NaN,NaN
224,NaN,NaN,-0.2304,-0.1536,NaN,NaN
225,NaN,NaN,-0.2048,-0.1536,NaN,NaN
226,NaN,NaN,-0.1792,-0.1536,NaN,NaN
227,NaN,NaN,-0.1536,-0.1536,NaN,NaN
228,NaN,NaN,-0.128,-0.1536,NaN,NaN
229,NaN,NaN,-0.1024,-0.1536,NaN,NaN
230,0.20654,0.75468,-0.0768,-0.1536,51.4838,74.6941
231,0.09683,0.74762,-0.0512,-0.1536,48.9263,82.6203
232,-0.01244,0.74898,-0.0256,-0.1536,48.511,90.9516
233,-0.12318,0.7546,0.0,-0.1536,49.8703,99.2711
234,-0.23554,0.76301,0.0256,-0.1536,52.9907,107.1554
235,NaN,NaN,0.0512,-0.1536,NaN,NaN
236,NaN,NaN,0.0768,-0.1536,NaN,NaN
237,NaN,NaN,0.1024,-0.1536,NaN,NaN
238,NaN,NaN,0.128,-0.1536,NaN,NaN
239,NaN,NaN,0.1536,-0.1536,NaN,NaN
240,NaN,NaN,-0.2304,-0.1792,NaN,NaN
241,NaN,NaN,-0.2048,-0.1792,NaN,NaN
242,NaN,NaN,-0.1792,-0.1792,NaN,NaN
243,NaN,NaN,-0.1536,-0.1792,NaN,NaN
244,NaN,NaN,-0.128,-0.1792,NaN,NaN
245,NaN,NaN,-0.1024,-0.1792,NaN,NaN
246,NaN,NaN,-0.0768,-0.1792,NaN,NaN
247,NaN,NaN,-0.0512,-0.1792,NaN,NaN
248,NaN,NaN,-0.0256,-0.1792,NaN,NaN
249,NaN,NaN,0.0,-0.1792,NaN,NaN
250,NaN,NaN,0.0256,-0.1792,NaN,NaN
251,NaN,NaN,0.0512,-0.1792,NaN,NaN
252,NaN,NaN,0.0768,-0.1792,NaN,NaN
253,NaN,NaN,0.1024,-0.1792,NaN,NaN
254,NaN,NaN,0.128,-0.1792,NaN,NaN
255,NaN,NaN,0.1536,-0.1792,NaN,NaN
