id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
37,0.30241,-0.68489,293.8236,48.4764,-0.1024,0.1536,0
38,0.18837,-0.68844,285.3026,45.5405,-0.0768,0.1536,1
51,0.53534,-0.55945,313.7384,50.7435,-0.1536,0.128,2
52,0.42721,-0.57124,306.7915,45.5056,-0.128,0.128,3
53,0.31465,-0.58005,298.4778,41.2919,-0.1024,0.128,4
54,0.2022,-0.58541,289.0549,38.2684,-0.0768,0.128,5
59,-0.39226,-0.57099,235.5116,43.8479,0.0512,0.128,6
60,-0.50856,-0.56066,227.7897,49.196,0.0768,0.128,7
108,-0.51665,-0.22178,203.2322,34.2108,0.0768,0.0512,8
36,0.41484,-0.68018,301.3789,52.8165,-0.128,0.1536,9
39,0.07698,-0.69348,276.3342,44.2459,-0.0512,0.1536,10
43,-0.3927,-0.67793,239.9179,51.578,0.0512,0.1536,11
100,0.46214,-0.23397,333.148,31.1976,-0.128,0.0512,12
99,0.56887,-0.22332,338.5666,37.6716,-0.1536,0.0512,13
55,0.08527,-0.59085,278.2121,36.6533,-0.0512,0.128,14
58,-0.27363,-0.58142,244.7972,39.9853,0.0256,0.128,15
66,0.65815,-0.43303,326.6571,51.9832,-0.1792,0.1024,16
67,0.5467,-0.45407,320.2882,45.2899,-0.1536,0.1024,17
109,-0.6268,-0.21288,198.759,41.4498,0.1024,0.0512,18
234,-0.23554,0.76301,107.1554,52.9907,0.0256,-0.1536,19
107,-0.40226,-0.2337,210.1552,27.7244,0.0512,0.0512,20
40,-0.03492,-0.69281,267.1145,43.9229,-0.0256,0.1536,21
42,-0.26952,-0.68464,248.5121,47.3732,0.0256,0.1536,22
101,0.34693,-0.24011,325.3129,24.9556,-0.1024,0.0512,23
98,0.67369,-0.20714,342.9089,44.8147,-0.1792,0.0512,24
56,-0.03217,-0.59314,266.8955,36.4422,-0.0256,0.128,25
57,-0.15185,-0.58692,255.4943,37.3185,0.0,0.128,26
88,-0.02702,-0.37524,265.8814,22.0992,-0.0256,0.0768,27
87,0.09805,-0.37505,284.651,22.8087,-0.0512,0.0768,28
68,0.43998,-0.46427,313.4613,39.7644,-0.128,0.1024,29
110,-0.76058,-0.19218,194.1804,51.673,0.128,0.0512,30
113,0.77716,-0.07051,354.8159,51.2928,-0.2048,0.0256,31
233,-0.12318,0.7546,99.2711,49.8703,0.0,-0.1536,32
106,-0.28218,-0.24213,220.6319,21.8281,0.0256,0.0512,33
41,-0.15088,-0.68927,257.6528,44.8773,0.0,0.1536,34
102,0.22875,-0.24871,312.6062,19.7496,-0.0768,0.0512,35
97,0.77761,-0.18649,346.5138,53.0976,-0.2048,0.0512,36
91,-0.39904,-0.35191,221.4088,32.1438,0.0512,0.0768,37
89,-0.15259,-0.36949,247.5606,23.5631,0.0,0.0768,38
86,0.22245,-0.36833,301.1295,25.4861,-0.0768,0.0768,39
70,0.20999,-0.48109,293.5807,31.663,-0.0768,0.1024,40
69,0.32789,-0.47313,304.7229,35.1446,-0.1024,0.1024,41
117,0.35286,-0.11524,341.9136,21.7897,-0.1024,0.0256,42
116,0.46731,-0.11116,346.6196,28.7082,-0.128,0.0256,43
115,0.57406,-0.1005,350.0699,35.6471,-0.1536,0.0256,44
114,0.6803,-0.08573,352.8176,43.2891,-0.1792,0.0256,45
232,-0.01244,0.74898,90.9516,48.511,-0.0256,-0.1536,46
105,-0.15391,-0.24751,238.1253,16.9454,0.0,0.0512,47
103,0.10134,-0.25184,291.9198,15.7515,-0.0512,0.0512,48
93,-0.62905,-0.32631,207.4173,45.125,0.1024,0.0768,49
90,-0.28004,-0.36376,232.4092,27.327,0.0256,0.0768,50
85,0.33709,-0.36123,313.0201,29.6092,-0.1024,0.0768,51
71,0.09166,-0.48604,280.6797,29.6439,-0.0512,0.1024,52
72,-0.02959,-0.48812,266.531,29.2759,-0.0256,0.1024,53
73,-0.15025,-0.48335,252.7321,30.4087,0.0,0.1024,54
74,-0.27499,-0.47425,239.893,33.2442,0.0256,0.1024,55
118,0.23423,-0.11699,333.4594,15.1782,-0.0768,0.0256,56
217,-0.13401,0.63425,101.9305,40.41,0.0,-0.128,57
218,-0.25137,0.63268,111.6684,42.9052,0.0256,-0.128,58
219,-0.36622,0.63388,120.0169,47.0599,0.0512,-0.128,59
230,0.20654,0.75468,74.6941,51.4838,-0.0768,-0.1536,60
231,0.09683,0.74762,82.6203,48.9263,-0.0512,-0.1536,61
104,-0.02314,-0.2509,264.7306,14.5938,-0.0256,0.0512,62
92,-0.5147,-0.33913,213.3804,38.0523,0.0768,0.0768,63
84,0.45019,-0.35412,321.8114,34.944,-0.128,0.0768,64
83,0.56119,-0.34008,328.7842,41.0101,-0.1536,0.0768,65
82,0.66599,-0.32055,334.2979,47.6563,-0.1792,0.0768,66
77,-0.63269,-0.4342,214.4609,50.1165,0.1024,0.1024,67
76,-0.51199,-0.45082,221.3647,43.0144,0.0768,0.1024,68
75,-0.39256,-0.46374,229.7518,37.415,0.0512,0.1024,69
166,0.23296,0.27306,49.531,21.0346,-0.0768,-0.0512,70
165,0.34821,0.27093,37.8852,26.1802,-0.1024,-0.0512,71
164,0.46551,0.26779,29.9102,32.4823,-0.128,-0.0512,72
163,0.57324,0.26923,25.1577,39.2952,-0.1536,-0.0512,73
162,0.67547,0.27293,22.0016,46.763,-0.1792,-0.0512,74
158,-0.74888,0.15579,168.2483,49.8992,0.128,-0.0256,75
157,-0.6254,0.14524,166.9257,39.9444,0.1024,-0.0256,76
204,-0.49394,0.50936,134.1195,45.1962,0.0768,-0.1024,77
212,0.42981,0.6574,56.8232,51.7611,-0.128,-0.128,78
213,0.3252,0.63627,62.9283,45.6071,-0.1024,-0.128,79
214,0.21224,0.62959,71.3706,41.6364,-0.0768,-0.128,80
215,0.09885,0.63211,81.112,39.7763,-0.0512,-0.128,81
216,-0.01469,0.63539,91.3244,39.4615,-0.0256,-0.128,82
119,0.10522,-0.11877,311.5382,9.13,-0.0512,0.0256,83
167,0.10656,0.27577,68.873,17.196,-0.0512,-0.0512,84
168,-0.02115,0.27592,94.3833,16.0651,-0.0256,-0.0512,85
169,-0.15148,0.27691,118.6803,18.3991,0.0,-0.0512,86
156,-0.51524,0.14289,164.4999,32.3227,0.0768,-0.0256,87
155,-0.40234,0.14467,160.2229,25.3128,0.0512,-0.0256,88
148,0.46687,0.14066,16.7667,29.1829,-0.128,-0.0256,89
136,-0.02288,0.01416,148.2474,1.5419,-0.0256,0.0,90
203,-0.37963,0.51164,126.5749,39.5758,0.0512,-0.1024,91
124,-0.51867,-0.10121,191.0416,31.901,0.0768,0.0256,92
123,-0.40554,-0.11055,195.2483,24.8559,0.0512,0.0256,93
122,-0.28651,-0.11516,201.8972,17.9862,0.0256,0.0256,94
121,-0.15681,-0.1176,216.8681,11.3036,0.0,0.0256,95
120,-0.02065,-0.11837,260.1042,6.9012,-0.0256,0.0256,96
172,-0.50842,0.26858,152.1541,35.0997,0.0768,-0.0512,97
171,-0.39824,0.26922,145.9403,28.7313,0.0512,-0.0512,98
170,-0.27888,0.27436,135.4681,23.03,0.0256,-0.0512,99
154,-0.28353,0.14773,152.4788,18.6453,0.0256,-0.0256,100
149,0.35387,0.1458,22.3924,22.5028,-0.1024,-0.0256,101
147,0.57625,0.14232,13.8731,36.4104,-0.1536,-0.0256,102
137,-0.15232,0.01528,174.2715,8.8057,0.0,0.0,103
134,0.23591,0.01162,2.8199,13.6621,-0.0768,0.0,104
202,-0.26359,0.51345,117.1746,35.2509,0.0256,-0.1024,105
125,-0.6282,-0.09249,188.3755,39.4179,0.1024,0.0256,106
126,-0.74993,-0.07723,185.8798,48.929,0.128,0.0256,107
129,0.7796,0.04483,3.2911,51.3419,-0.2048,0.0,108
173,-0.6205,0.26724,156.6992,42.5009,0.1024,-0.0512,109
152,-0.02191,0.14617,98.5248,8.4996,-0.0256,-0.0256,110
153,-0.15346,0.14769,136.0976,12.2973,0.0,-0.0256,111
150,0.23527,0.14627,31.8697,16.0832,-0.0768,-0.0256,112
182,0.22776,0.39532,60.052,27.1446,-0.0768,-0.0768,113
146,0.67892,0.15154,12.5826,44.0772,-0.1792,-0.0256,114
