id,X,Y,x_light,y_light,Extrapolated
0,0.82342529296875,-0.8091278076171875,-0.256,0.2816,True
1,0.7583737064817091,-0.8350124123404252,-0.2304,0.2816,True
2,0.6856801041161201,-0.8553753184775179,-0.2048,0.2816,True
3,0.6162984737332741,-0.8744439852166245,-0.1792,0.2816,True
4,0.5422486437142132,-0.8892701160659332,-0.1536,0.2816,True
5,0.46588134765625,-0.9124755859375,-0.128,0.2816,True
6,0.38330078125,-0.92608642578125,-0.1024,0.2816,True
7,0.30596110424707645,-0.9378908080739167,-0.0768,0.2816,True
8,0.22461846788928436,-0.9465161835556452,-0.0512,0.2816,True
9,0.1435428550457883,-0.95,-0.0256,0.2816,True
10,0.06384616608528226,-0.95,0.0,0.2816,True
11,-0.012857779198784142,-0.95,0.0256,0.2816,True
12,-0.0900027368938036,-0.95,0.0512,0.2816,True
13,-0.16846898495726478,-0.9494493946754735,0.0768,0.2816,True
14,-0.24835824966430664,-0.9446752071380615,0.1024,0.2816,True
15,-0.3299121856689453,-0.9314727783203125,0.128,0.2816,True
16,-0.40242593192409304,-0.9167765761378613,0.1536,0.2816,True
17,-0.4727630615234375,-0.9027557373046875,0.1792,0.2816,True
18,-0.541246349235323,-0.8830106224385488,0.2048,0.2816,True
19,-0.6107139587402344,-0.8618793487548828,0.2304,0.2816,True
20,-0.6745376586914062,-0.83673095703125,0.256,0.2816,True
21,-0.7279039930652054,-0.80560365389074,0.2816,0.2816,True
22,-0.7863270503226517,-0.785891180096763,0.3072,0.2816,True
23,0.834386677933915,-0.7589100893035491,-0.256,0.256,True
24,0.7726839639366034,-0.7818423995805872,-0.2304,0.256,True
25,0.7043626407203536,-0.8057689835882412,-0.2048,0.256,True
26,0.628871334908514,-0.8245369371250171,-0.1792,0.256,True
27,0.5541839599609375,-0.8403472900390625,-0.1536,0.256,True
28,0.47582353987469417,-0.8567505863295664,-0.128,0.256,True
29,0.39299015265528825,-0.872972200584267,-0.1024,0.256,True
30,0.31306,-0.88102,-0.0768,0.256,False
31,0.23142,-0.89114,-0.0512,0.256,False
32,0.14639,-0.89719,-0.0256,0.256,False
33,0.06153,-0.90497,0.0,0.256,False
34,-0.01808,-0.90631,0.0256,0.256,False
35,-0.09583,-0.90327,0.0512,0.256,False
36,-0.17829,-0.8984,0.0768,0.256,False
37,-0.26137,-0.88836,0.1024,0.256,False
38,-0.33922,-0.87345,0.128,0.256,False
39,-0.4200592041015625,-0.864501953125,0.1536,0.256,True
40,-0.4931602478027344,-0.8491401672363281,0.1792,0.256,True
41,-0.565765380859375,-0.8294296264648438,0.2048,0.256,True
42,-0.6362117528915405,-0.8083670139312744,0.2304,0.256,True
43,-0.6961161728056389,-0.7800445879539094,0.256,0.256,True
44,-0.7593402862548828,-0.7612075805664062,0.2816,0.256,True
45,-0.8060760498046875,-0.734832763671875,0.3072,0.256,True
46,0.85443115234375,-0.7013702392578125,-0.256,0.2304,True
47,0.7854766845703125,-0.7258453369140625,-0.2304,0.2304,True
48,0.7179107666015625,-0.7465896606445312,-0.2048,0.2304,True
49,0.6445908546447754,-0.7677476406097412,-0.1792,0.2304,True
50,0.5659427642822266,-0.7845211029052734,-0.1536,0.2304,True
51,0.48865,-0.79311,-0.128,0.2304,False
52,0.40412,-0.8131,-0.1024,0.2304,False
53,0.31771,-0.82669,-0.0768,0.2304,False
54,0.23291,-0.8377,-0.0512,0.2304,False
55,0.14502,-0.84549,-0.0256,0.2304,False
56,0.05849,-0.84873,0.0,0.2304,False
57,-0.02354,-0.85036,0.0256,0.2304,False
58,-0.10384,-0.84767,0.0512,0.2304,False
59,-0.19081,-0.84266,0.0768,0.2304,False
60,-0.27876,-0.83244,0.1024,0.2304,False
61,-0.35691,-0.81983,0.128,0.2304,False
62,-0.43287,-0.80507,0.1536,0.2304,False
63,-0.50628,-0.7837,0.1792,0.2304,False
64,-0.5892324447631836,-0.7708206176757812,0.2048,0.2304,True
65,-0.6559442654252052,-0.7459849826991558,0.2304,0.2304,True
66,-0.7232942290465617,-0.7274314102211598,0.256,0.2304,True
67,-0.7771053314208984,-0.7038745880126953,0.2816,0.2304,True
68,-0.835561354360016,-0.6795786798414021,0.3072,0.2304,True
69,0.87237548828125,-0.6383705139160156,-0.256,0.2048,True
70,0.8056182861328125,-0.6627655029296875,-0.2304,0.2048,True
71,0.7300186157226562,-0.6838192939758301,-0.2048,0.2048,True
72,0.6574325561523438,-0.70281982421875,-0.1792,0.2048,True
73,0.58011,-0.72084,-0.1536,0.2048,False
74,0.49503,-0.73571,-0.128,0.2048,False
75,0.41249,-0.74815,-0.1024,0.2048,False
76,0.32408,-0.7615,-0.0768,0.2048,False
77,0.23326,-0.7728,-0.0512,0.2048,False
78,0.14653,-0.77819,-0.0256,0.2048,False
79,0.05899,-0.78425,0.0,0.2048,False
80,-0.02856,-0.78281,0.0256,0.2048,False
81,-0.11468,-0.78219,0.0512,0.2048,False
82,-0.20673,-0.77889,0.0768,0.2048,False
83,-0.29091,-0.76718,0.1024,0.2048,False
84,-0.37552,-0.75208,0.128,0.2048,False
85,-0.45556,-0.7406,0.1536,0.2048,False
86,-0.53419,-0.72762,0.1792,0.2048,False
87,-0.60433,-0.69815,0.2048,0.2048,False
88,-0.679265022277832,-0.6854737401008606,0.2304,0.2048,True
89,-0.7396349687578452,-0.6641265653548267,0.256,0.2048,True
90,-0.803926750540978,-0.6414112410981233,0.2816,0.2048,True
91,-0.8593513741648868,-0.6140126665067283,0.3072,0.2048,True
92,0.8897171409048146,-0.5662800261736456,-0.256,0.1792,True
93,0.8182187080383301,-0.5916290283203125,-0.2304,0.1792,True
94,0.7482915698714271,-0.6155706784743267,-0.2048,0.1792,True
95,0.66739,-0.63227,-0.1792,0.1792,False
96,0.58861,-0.64966,-0.1536,0.1792,False
97,0.50392,-0.66533,-0.128,0.1792,False
98,0.42147,-0.68038,-0.1024,0.1792,False
99,0.33247,-0.68956,-0.0768,0.1792,False
100,0.24136,-0.69976,-0.0512,0.1792,False
101,0.14964,-0.7058,-0.0256,0.1792,False
102,0.05743,-0.70919,0.0,0.1792,False
103,-0.03179,-0.71262,0.0256,0.1792,False
104,-0.11789,-0.70895,0.0512,0.1792,False
