Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.23365,-0.88956,-0.0519905,0.255216,66.8871,284.717,91.6875,82.2188,49.125,54.0625,277.094,33.089,29.672,17.729,19.511,17.729
2,0.1459,-0.89685,-0.0254632,0.255771,65.3181,279.24,97.3438,92.2188,54.8906,57.4531,301.906,32.243,30.546,18.181,19.03,18.181
3,-0.0958792,-0.90333,0.049569,0.255439,65.2857,263.941,91.1406,100.0,59.7969,53.5625,304.5,29.931,32.841,19.638,17.59,17.59
4,-0.177971,-0.8975,0.0765819,0.255381,66.2022,258.784,84.0781,97.2656,58.25,49.3125,288.906,29.102,33.667,20.162,17.069,17.069
5,-0.259499,-0.8858,0.101091,0.254015,67.3729,253.672,77.5,93.9375,56.5938,45.3906,273.422,28.344,34.356,20.698,16.601,16.601
6,-0.340589,-0.87263,0.128192,0.255409,69.5113,248.679,66.2812,84.6719,50.9844,38.5469,240.484,27.562,35.209,21.201,16.029,16.029
7,0.48866,-0.78784,-0.128575,0.225597,67.9844,301.809,91.375,70.6719,44.5469,57.8438,264.438,34.554,26.725,16.846,21.874,16.846
8,0.40235,-0.81175,-0.10176,0.22945,64.9574,296.366,105.328,86.1875,53.7344,66.2969,311.547,33.808,27.664,17.248,21.28,17.248
9,0.31579,-0.82677,-0.0762006,0.230285,62.2548,290.905,116.891,100.062,62.8438,72.8906,352.687,33.143,28.371,17.819,20.667,17.819
10,0.33766,0.78333,-0.0780663,-0.229632,58.5402,66.6812,84.0156,71.4844,114.609,133.594,403.703,20.811,17.707,28.389,33.092,17.707
11,0.24161,0.80098,-0.0507726,-0.232367,56.7856,73.2144,87.25,78.4688,126.453,139.594,431.766,20.208,18.174,29.287,32.331,18.174
12,0.30885,-0.8788,-0.0751262,0.253604,68.6686,289.364,86.7656,74.2344,44.5469,51.3125,256.859,33.779,28.901,17.343,19.977,17.343
13,0.06337,-0.90612,-0.00162684,0.254398,65.276,274.0,96.8594,95.9062,57.5156,57.0625,307.344,31.515,31.205,18.714,18.566,18.566
14,-0.0129192,-0.90729,0.023411,0.256712,65.146,269.184,95.0469,99.125,59.0,55.8438,309.016,30.758,32.078,19.093,18.071,18.071
15,-0.812171,-0.36001,0.25714,0.102106,62.671,203.906,72.3281,120.609,99.4688,57.7188,350.125,20.658,34.447,28.41,16.485,16.485
16,-0.74695,-0.38095,0.232005,0.102961,56.9805,207.022,92.3125,146.875,120.297,74.2344,433.719,21.284,33.864,27.736,17.116,17.116
17,-0.673961,-0.394599,0.205454,0.102635,51.3505,210.349,111.766,168.734,137.922,90.3594,508.781,21.967,33.164,27.108,17.76,17.76
