id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.2048,0.256,NaN,NaN
1,NaN,NaN,-0.1792,0.256,NaN,NaN
2,NaN,NaN,-0.1536,0.256,NaN,NaN
3,NaN,NaN,-0.128,0.256,NaN,NaN
4,NaN,NaN,-0.1024,0.256,NaN,NaN
5,NaN,NaN,-0.0768,0.256,NaN,NaN
6,NaN,NaN,-0.0512,0.256,NaN,NaN
7,NaN,NaN,-0.0256,0.256,NaN,NaN
8,NaN,NaN,0.0,0.256,NaN,NaN
9,NaN,NaN,0.0256,0.256,NaN,NaN
10,NaN,NaN,0.0512,0.256,NaN,NaN
11,NaN,NaN,0.0768,0.256,NaN,NaN
12,NaN,NaN,0.1024,0.256,NaN,NaN
13,NaN,NaN,0.128,0.256,NaN,NaN
14,NaN,NaN,0.1536,0.256,NaN,NaN
15,NaN,NaN,0.1792,0.256,NaN,NaN
16,NaN,NaN,0.2048,0.256,NaN,NaN
17,NaN,NaN,-0.2048,0.2304,NaN,NaN
18,NaN,NaN,-0.1792,0.2304,NaN,NaN
19,NaN,NaN,-0.1536,0.2304,NaN,NaN
20,NaN,NaN,-0.128,0.2304,NaN,NaN
21,0.43569,-0.76498,-0.1024,0.2304,61.6849,299.6634
22,0.31909,-0.7847,-0.0768,0.2304,57.8973,292.1286
23,0.20483,-0.79868,-0.0512,0.2304,55.5406,284.3841
24,0.09576,-0.80727,-0.0256,0.2304,54.3832,276.7649
25,-0.00836,-0.81113,0.0,0.2304,54.2107,269.4095
26,-0.12048,-0.80837,0.0256,0.2304,54.8153,261.523
27,-0.23055,-0.80122,0.0512,0.2304,56.4839,253.9469
28,-0.34428,-0.78568,0.0768,0.2304,59.0705,246.3373
29,NaN,NaN,0.1024,0.2304,NaN,NaN
30,NaN,NaN,0.128,0.2304,NaN,NaN
31,NaN,NaN,0.1536,0.2304,NaN,NaN
32,NaN,NaN,0.1792,0.2304,NaN,NaN
33,NaN,NaN,0.2048,0.2304,NaN,NaN
34,NaN,NaN,-0.2048,0.2048,NaN,NaN
35,NaN,NaN,-0.1792,0.2048,NaN,NaN
36,NaN,NaN,-0.1536,0.2048,NaN,NaN
37,0.54602,-0.6639,-0.128,0.2048,59.271,309.4354
38,0.44065,-0.68643,-0.1024,0.2048,54.6562,302.6982
39,0.32674,-0.70718,-0.0768,0.2048,51.1704,294.7985
40,0.21172,-0.72256,-0.0512,0.2048,48.8457,286.3313
41,0.1018,-0.72946,-0.0256,0.2048,47.4366,277.9446
42,-0.0099,-0.73466,0.0,0.2048,47.2841,269.228
43,-0.12501,-0.72808,0.0256,0.2048,47.6237,260.2574
44,-0.24124,-0.72089,0.0512,0.2048,49.4804,251.4976
45,-0.35469,-0.70691,0.0768,0.2048,52.2699,243.3549
46,-0.47088,-0.68815,0.1024,0.2048,56.4946,235.6174
47,NaN,NaN,0.128,0.2048,NaN,NaN
48,NaN,NaN,0.1536,0.2048,NaN,NaN
49,NaN,NaN,0.1792,0.2048,NaN,NaN
50,NaN,NaN,0.2048,0.2048,NaN,NaN
51,NaN,NaN,-0.2048,0.1792,NaN,NaN
52,NaN,NaN,-0.1792,0.1792,NaN,NaN
53,0.656,-0.55892,-0.1536,0.1792,59.5211,319.5686
54,0.5552,-0.58567,-0.128,0.1792,53.8043,313.4701
55,0.45224,-0.60492,-0.1024,0.1792,49.0499,306.7819
56,0.33489,-0.6236,-0.0768,0.1792,45.0589,298.237
57,0.21811,-0.63894,-0.0512,0.1792,42.4652,288.848
58,0.10381,-0.64796,-0.0256,0.1792,41.0125,279.102
59,-0.01352,-0.64743,0.0,0.1792,40.3587,268.8037
60,-0.12934,-0.64579,0.0256,0.1792,41.1943,258.6745
61,-0.24832,-0.63708,0.0512,0.1792,43.1385,248.7052
62,-0.3664,-0.62418,0.0768,0.1792,46.367,239.5866
63,-0.47975,-0.60324,0.1024,0.1792,50.4215,231.5052
64,-0.59729,-0.58193,0.128,0.1792,56.502,224.2537
65,NaN,NaN,0.1536,0.1792,NaN,NaN
66,NaN,NaN,0.1792,0.1792,NaN,NaN
67,NaN,NaN,0.2048,0.1792,NaN,NaN
68,NaN,NaN,-0.2048,0.1536,NaN,NaN
69,0.7606,-0.4474,-0.1792,0.1536,61.9366,329.5351
70,0.66653,-0.47409,-0.1536,0.1536,54.879,324.5765
71,0.56508,-0.4966,-0.128,0.1536,48.7884,318.6906
72,0.46024,-0.51822,-0.1024,0.1536,43.8752,311.6088
73,0.34582,-0.53596,-0.0768,0.1536,39.6312,302.8315
74,0.22517,-0.54833,-0.0512,0.1536,36.3533,292.3254
75,0.10877,-0.55401,-0.0256,0.1536,34.3736,281.1077
76,-0.01183,-0.55744,0.0,0.1536,33.8876,268.7843
77,-0.13341,-0.55155,0.0256,0.1536,34.573,256.4024
78,-0.25552,-0.54591,0.0512,0.1536,37.0671,244.9175
79,-0.37425,-0.53218,0.0768,0.1536,40.5868,234.8836
80,-0.49024,-0.51383,0.1024,0.1536,45.2496,226.3459
81,-0.60436,-0.49082,0.128,0.1536,51.1289,219.0812
82,-0.72035,-0.45888,0.1536,0.1536,58.6597,212.4981
83,NaN,NaN,0.1792,0.1536,NaN,NaN
84,NaN,NaN,0.2048,0.1536,NaN,NaN
85,NaN,NaN,-0.2048,0.128,NaN,NaN
86,0.76594,-0.35918,-0.1792,0.128,57.7766,334.8762
87,0.67248,-0.38459,-0.1536,0.128,50.7766,330.2348
88,0.5783,-0.40201,-0.128,0.128,44.7733,325.1946
89,0.46818,-0.42399,-0.1024,0.128,39.1707,317.8356
90,0.35295,-0.43767,-0.0768,0.128,34.2118,308.8837
91,0.22823,-0.44757,-0.0512,0.128,30.159,297.0185
92,0.10852,-0.45527,-0.0256,0.128,27.9062,283.4071
93,-0.01265,-0.45929,0.0,0.128,27.3525,268.4223
94,-0.13817,-0.45644,0.0256,0.128,28.4828,253.1583
95,-0.26538,-0.44243,0.0512,0.128,31.0588,239.0437
96,-0.38306,-0.43238,0.0768,0.128,35.2859,228.4612
97,-0.49765,-0.41785,0.1024,0.128,40.5273,220.0184
98,-0.61102,-0.39464,0.128,0.128,46.6675,212.8572
99,-0.72292,-0.36937,0.1536,0.128,54.2739,207.0644
100,NaN,NaN,0.1792,0.128,NaN,NaN
101,NaN,NaN,0.2048,0.128,NaN,NaN
102,NaN,NaN,-0.2048,0.1024,NaN,NaN
103,0.77656,-0.2619,-0.1792,0.1024,55.0382,341.363
104,0.68626,-0.28477,-0.1536,0.1024,47.9875,337.4635
105,0.58652,-0.30226,-0.128,0.1024,41.2864,332.7359
106,0.4777,-0.31775,-0.1024,0.1024,35.0105,326.3695
107,0.35827,-0.33083,-0.0768,0.1024,29.1865,317.2803
108,0.23738,-0.34065,-0.0512,0.1024,24.532,304.8705
109,0.11013,-0.34701,-0.0256,0.1024,21.3502,287.6078
110,-0.01847,-0.34898,0.0,0.1024,20.4548,266.9704
111,-0.1427,-0.34305,0.0256,0.1024,21.811,247.4139
112,-0.27128,-0.33854,0.0512,0.1024,25.7104,231.294
113,-0.39107,-0.32264,0.0768,0.1024,30.4631,219.5233
114,-0.50694,-0.31204,0.1024,0.1024,36.5325,211.6138
115,-0.61814,-0.29283,0.128,0.1024,43.1565,205.3482
116,-0.72685,-0.26886,0.1536,0.1024,50.8034,200.2993
117,-0.84419,-0.23752,0.1792,0.1024,61.2787,195.7144
118,NaN,NaN,0.2048,0.1024,NaN,NaN
119,NaN,NaN,-0.2048,0.0768,NaN,NaN
120,0.78369,-0.16254,-0.1792,0.0768,53.1653,348.2828
121,0.69431,-0.17846,-0.1536,0.0768,45.7973,345.5852
122,0.5954,-0.19152,-0.128,0.0768,38.7148,342.1688
123,0.4851,-0.20607,-0.1024,0.0768,31.8067,336.9843
124,0.36603,-0.21761,-0.0768,0.0768,25.2033,329.2679
125,0.23923,-0.22405,-0.0512,0.0768,19.1331,316.8767
126,0.11019,-0.22879,-0.0256,0.0768,14.7109,295.7164
127,-0.01679,-0.23228,0.0,0.0768,13.467,265.8657
128,-0.1472,-0.22724,0.0256,0.0768,15.7089,237.0659
129,-0.27917,-0.21789,0.0512,0.0768,20.7405,217.9718
130,-0.39989,-0.21014,0.0768,0.0768,26.8555,207.7217
131,-0.51151,-0.19826,0.1024,0.0768,33.2702,201.1862
132,-0.62549,-0.18208,0.128,0.0768,40.6512,196.2303
133,-0.72862,-0.1665,0.1536,0.0768,48.3658,192.8719
134,-0.83936,-0.13996,0.1792,0.0768,58.315,189.4667
135,NaN,NaN,0.2048,0.0768,NaN,NaN
136,NaN,NaN,-0.2048,0.0512,NaN,NaN
137,0.78846,-0.06128,-0.1792,0.0512,52.2639,355.5558
138,0.69787,-0.07323,-0.1536,0.0512,44.5637,354.0097
139,0.59994,-0.08037,-0.128,0.0512,37.2504,352.3699
140,0.48798,-0.08832,-0.1024,0.0512,29.7297,349.741
141,0.3727,-0.0962,-0.0768,0.0512,22.6385,345.5269
142,0.24307,-0.10045,-0.0512,0.0512,15.2486,337.5469
143,0.11081,-0.10448,-0.0256,0.0512,8.7602,316.6841
144,-0.01696,-0.10314,0.0,0.0512,5.9998,260.662
145,-0.15098,-0.1011,0.0256,0.0512,10.469,213.8073
146,-0.28118,-0.09576,0.0512,0.0512,17.2798,198.807
147,-0.40199,-0.0916,0.0768,0.0512,24.349,192.8366
148,-0.51627,-0.08154,0.1024,0.0512,31.5115,188.9752
149,-0.62838,-0.07268,0.128,0.0512,39.2399,186.5977
150,-0.73335,-0.06106,0.1536,0.0512,47.3823,184.7596
151,-0.84026,-0.03853,0.1792,0.0512,57.261,182.6255
152,NaN,NaN,0.2048,0.0512,NaN,NaN
153,NaN,NaN,-0.2048,0.0256,NaN,NaN
154,0.78838,0.04125,-0.1792,0.0256,52.1349,2.9951
155,0.69747,0.03654,-0.1536,0.0256,44.3009,2.9989
156,0.60172,0.03208,-0.128,0.0256,37.0545,3.0518
157,0.4917,0.03084,-0.1024,0.0256,29.516,3.589
158,0.37184,0.02755,-0.0768,0.0256,21.8921,4.2374
159,0.24639,0.0255,-0.0512,0.0256,14.3418,5.9088
160,0.11326,0.02506,-0.0256,0.0256,6.6613,12.4763
161,-0.01534,0.02646,0.0,0.0256,1.7527,120.1027
162,-0.14967,0.02658,0.0256,0.0256,8.7435,169.9298
163,-0.28348,0.03031,0.0512,0.0256,16.5646,173.8971
164,-0.40535,0.03338,0.0768,0.0256,23.9991,175.2924
165,-0.51643,0.03767,0.1024,0.0256,31.1849,175.8281
166,-0.62786,0.04425,0.128,0.0256,39.0072,175.9686
167,-0.73221,0.05259,0.1536,0.0256,47.2309,175.8919
168,-0.83848,0.0648,0.1792,0.0256,57.2438,175.5808
169,NaN,NaN,0.2048,0.0256,NaN,NaN
170,NaN,NaN,-0.2048,0.0,NaN,NaN
171,0.78299,0.14726,-0.1792,0.0,52.8178,10.6514
172,0.6908,0.14828,-0.1536,0.0,44.9537,12.1147
173,0.59736,0.15038,-0.128,0.0,38.0244,14.1301
174,0.48646,0.15179,-0.1024,0.0,30.6366,17.3295
175,0.36861,0.15208,-0.0768,0.0,23.5001,22.4199
176,0.24318,0.15438,-0.0512,0.0,16.7409,32.4089
177,0.11548,0.15057,-0.0256,0.0,10.9385,52.5135
178,-0.01753,0.15712,0.0,0.0,9.0963,96.3662
179,-0.15131,0.15423,0.0256,0.0,12.4777,134.4524
180,-0.28211,0.15692,0.0512,0.0,18.8333,150.9156
181,-0.40305,0.15477,0.0768,0.0,25.5783,158.9934
182,-0.51326,0.1573,0.1024,0.0,32.4676,162.9611
183,-0.62684,0.15809,0.128,0.0,40.2758,165.8451
184,-0.73051,0.16328,0.1536,0.0,48.4637,167.4006
185,-0.84067,0.17178,0.1792,0.0,59.0973,168.4513
186,NaN,NaN,0.2048,0.0,NaN,NaN
187,NaN,NaN,-0.2048,-0.0256,NaN,NaN
188,0.77371,0.2572,-0.1792,-0.0256,54.621,18.3881
189,0.68557,0.26166,-0.1536,-0.0256,47.2065,20.8902
190,0.58638,0.26733,-0.128,-0.0256,40.1239,24.5082
191,0.47762,0.27303,-0.1024,-0.0256,33.3774,29.7543
192,0.36114,0.27702,-0.0768,-0.0256,27.0746,37.4908
