id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
165,-0.51643,0.03767,175.8281,31.1849,0.1024,0.0256,169
162,-0.14967,0.02658,169.9298,8.7435,0.0256,0.0256,170
160,0.11326,0.02506,12.4763,6.6613,-0.0256,0.0256,171
159,0.24639,0.0255,5.9088,14.3418,-0.0512,0.0256,172
234,-0.59933,0.50949,139.6322,51.8711,0.128,-0.0768,173
214,-0.27032,0.40469,123.7417,29.1219,0.0512,-0.0512,174
215,-0.38708,0.40003,134.0574,33.8242,0.0768,-0.0512,175
218,-0.72067,0.38871,151.6588,54.9665,0.1536,-0.0512,176
225,0.45412,0.50432,47.9982,42.7381,-0.1024,-0.0768,177
176,0.24318,0.15438,32.4089,16.7409,-0.0512,0.0,178
175,0.36861,0.15208,22.4199,23.5001,-0.0768,0.0,179
164,-0.40535,0.03338,175.2924,23.9991,0.0768,0.0256,180
163,-0.28348,0.03031,173.8971,16.5646,0.0512,0.0256,181
232,-0.38051,0.51339,126.5448,39.7194,0.0768,-0.0768,182
233,-0.4892,0.50857,133.8878,44.8831,0.1024,-0.0768,183
216,-0.50064,0.39388,141.806,39.5692,0.1024,-0.0512,184
217,-0.61225,0.39222,147.3555,46.6445,0.128,-0.0512,185
226,0.3434,0.50926,56.0077,37.8954,-0.0768,-0.0768,186
227,0.22356,0.51751,66.6361,34.3144,-0.0512,-0.0768,187
228,0.10558,0.52217,78.5692,32.1906,-0.0256,-0.0768,188
229,-0.0151,0.52309,91.6535,31.5544,0.0,-0.0768,189
230,-0.13878,0.52304,104.8601,32.7612,0.0256,-0.0768,190
231,-0.25992,0.52019,116.5496,35.5569,0.0512,-0.0768,191
