id,X,Y,x_light,y_light,Extrapolated
0,0.8380845285550218,-0.7850685870743906,-0.256,0.2048,True
1,0.76287841796875,-0.8076171875,-0.2304,0.2048,True
2,0.68446611282189,-0.8317050101320913,-0.2048,0.2048,True
3,0.604359489614801,-0.8550558305679274,-0.1792,0.2048,True
4,0.5164002263392262,-0.8750722622159929,-0.1536,0.2048,True
5,0.4249213825401937,-0.8903120445990877,-0.128,0.2048,True
6,0.33110657260707255,-0.905258903607473,-0.1024,0.2048,True
7,0.23786755851674068,-0.9160719438044518,-0.0768,0.2048,True
8,0.1465478353318234,-0.9187275423860535,-0.0512,0.2048,True
9,0.05891565475931439,-0.9225242275102803,-0.0256,0.2048,True
10,-0.02389947698470007,-0.92424955046124,0.0,0.2048,True
11,-0.10115596392882377,-0.9227585490033514,0.0256,0.2048,True
12,-0.19026788212290768,-0.9153923337606645,0.0512,0.2048,True
13,-0.2765018715253437,-0.9087455287168203,0.0768,0.2048,True
14,-0.3670768737792969,-0.8963775634765625,0.1024,0.2048,True
15,-0.4585112919471,-0.881976480781463,0.128,0.2048,True
16,-0.548187255859375,-0.8629145622253418,0.1536,0.2048,True
17,-0.6316757202148438,-0.842498779296875,0.1792,0.2048,True
18,-0.7055892944335938,-0.818359375,0.2048,0.2048,True
19,-0.7737835676752832,-0.8002309474003175,0.2304,0.2048,True
20,-0.838592529296875,-0.782867431640625,0.256,0.2048,True
21,0.8425855556492772,-0.7243755947865819,-0.256,0.1792,True
22,0.7719186029753398,-0.7467904104113353,-0.2304,0.1792,True
23,0.6929779052734375,-0.767486572265625,-0.2048,0.1792,True
24,0.6105019505339726,-0.7880769405756001,-0.1792,0.1792,True
25,0.5249508168703543,-0.807493105979953,-0.1536,0.1792,True
26,0.43399186272837165,-0.8228943748101725,-0.128,0.1792,True
27,0.33501,-0.84253,-0.1024,0.1792,False
28,0.24283,-0.84549,-0.0768,0.1792,False
29,0.14789,-0.85116,-0.0512,0.1792,False
30,0.05813,-0.85297,-0.0256,0.1792,False
31,-0.02576,-0.8567,0.0,0.1792,False
32,-0.10602,-0.85277,0.0256,0.1792,False
33,-0.2012,-0.84663,0.0512,0.1792,False
34,-0.28331,-0.83863,0.0768,0.1792,False
35,-0.38477,-0.83792,0.1024,0.1792,False
36,-0.472489784350385,-0.8131101286387186,0.128,0.1792,True
37,-0.5609752991420083,-0.7972857537386924,0.1536,0.1792,True
38,-0.6417884826660156,-0.775665283203125,0.1792,0.1792,True
39,-0.7160903127111553,-0.7581329738776061,0.2048,0.1792,True
40,-0.7863883972167969,-0.7415704727172852,0.2304,0.1792,True
41,-0.8495990037918091,-0.7241625785827637,0.256,0.1792,True
42,0.8521957397460938,-0.662109375,-0.256,0.1536,True
43,0.777191162109375,-0.6804428100585938,-0.2304,0.1536,True
44,0.7013168770335754,-0.7000496307009025,-0.2048,0.1536,True
45,0.618320508706275,-0.7181561457691904,-0.1792,0.1536,True
46,0.53896,-0.74187,-0.1536,0.1536,False
47,0.43899,-0.75347,-0.128,0.1536,False
48,0.34443,-0.76112,-0.1024,0.1536,False
49,0.25289,-0.77043,-0.0768,0.1536,False
50,0.15462,-0.77597,-0.0512,0.1536,False
51,0.06264,-0.78035,-0.0256,0.1536,False
52,-0.02712,-0.78042,0.0,0.1536,False
53,-0.11236,-0.77552,0.0256,0.1536,False
54,-0.20309,-0.77345,0.0512,0.1536,False
55,-0.29355,-0.76373,0.0768,0.1536,False
56,-0.38675,-0.75427,0.1024,0.1536,False
57,-0.48373,-0.7435,0.128,0.1536,False
58,-0.5749,-0.72716,0.1536,0.1536,False
