id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.256,0.2048,NaN,NaN
1,NaN,NaN,-0.2304,0.2048,NaN,NaN
2,NaN,NaN,-0.2048,0.2048,NaN,NaN
3,NaN,NaN,-0.1792,0.2048,NaN,NaN
4,NaN,NaN,-0.1536,0.2048,NaN,NaN
5,NaN,NaN,-0.128,0.2048,NaN,NaN
6,NaN,NaN,-0.1024,0.2048,NaN,NaN
7,NaN,NaN,-0.0768,0.2048,NaN,NaN
8,NaN,NaN,-0.0512,0.2048,NaN,NaN
9,NaN,NaN,-0.0256,0.2048,NaN,NaN
10,NaN,NaN,0.0,0.2048,NaN,NaN
11,NaN,NaN,0.0256,0.2048,NaN,NaN
12,NaN,NaN,0.0512,0.2048,NaN,NaN
13,NaN,NaN,0.0768,0.2048,NaN,NaN
14,NaN,NaN,0.1024,0.2048,NaN,NaN
15,NaN,NaN,0.128,0.2048,NaN,NaN
16,NaN,NaN,0.1536,0.2048,NaN,NaN
17,NaN,NaN,0.1792,0.2048,NaN,NaN
18,NaN,NaN,0.2048,0.2048,NaN,NaN
19,NaN,NaN,0.2304,0.2048,NaN,NaN
20,NaN,NaN,0.256,0.2048,NaN,NaN
21,NaN,NaN,-0.256,0.1792,NaN,NaN
22,NaN,NaN,-0.2304,0.1792,NaN,NaN
23,NaN,NaN,-0.2048,0.1792,NaN,NaN
24,NaN,NaN,-0.1792,0.1792,NaN,NaN
25,NaN,NaN,-0.1536,0.1792,NaN,NaN
26,NaN,NaN,-0.128,0.1792,NaN,NaN
27,0.33806,-0.8427,-0.1024,0.1792,65.2277,291.8588
28,0.24583,-0.84839,-0.0768,0.1792,62.0416,286.1595
29,0.14926,-0.85151,-0.0512,0.1792,59.8248,279.9423
30,0.06311,-0.85677,-0.0256,0.1792,59.2147,274.2128
31,-0.02583,-0.85839,0.0,0.1792,59.1797,268.2764
32,-0.10698,-0.85363,0.0256,0.1792,59.3511,262.8567
33,-0.19798,-0.8458,0.0512,0.1792,60.3035,256.8257
34,-0.28437,-0.83959,0.0768,0.1792,62.4294,251.2887
35,-0.38578,-0.83599,0.1024,0.1792,67.03,245.2283
36,NaN,NaN,0.128,0.1792,NaN,NaN
37,NaN,NaN,0.1536,0.1792,NaN,NaN
38,NaN,NaN,0.1792,0.1792,NaN,NaN
39,NaN,NaN,0.2048,0.1792,NaN,NaN
40,NaN,NaN,0.2304,0.1792,NaN,NaN
41,NaN,NaN,0.256,0.1792,NaN,NaN
42,NaN,NaN,-0.256,0.1536,NaN,NaN
43,NaN,NaN,-0.2304,0.1536,NaN,NaN
44,NaN,NaN,-0.2048,0.1536,NaN,NaN
45,NaN,NaN,-0.1792,0.1536,NaN,NaN
46,0.53661,-0.73896,-0.1536,0.1536,65.9574,305.986
47,0.44034,-0.74972,-0.128,0.1536,60.3972,300.4274
48,0.34468,-0.76183,-0.1024,0.1536,56.7384,294.3438
49,0.24976,-0.77213,-0.0768,0.1536,54.2447,287.9248
50,0.15636,-0.77652,-0.0512,0.1536,52.3827,281.3848
51,0.06458,-0.77899,-0.0256,0.1536,51.413,274.7391
52,-0.02775,-0.78099,0.0,0.1536,51.3965,267.965
53,-0.10782,-0.7781,0.0256,0.1536,51.7702,262.1109
54,-0.20141,-0.77284,0.0512,0.1536,53.0017,255.393
55,-0.2947,-0.76389,0.0768,0.1536,54.9613,248.904
56,-0.39025,-0.75462,0.1024,0.1536,58.1635,242.6544
57,-0.48516,-0.74135,0.128,0.1536,62.3737,236.7982
58,-0.57572,-0.73055,0.1536,0.1536,68.4563,231.7596
59,NaN,NaN,0.1792,0.1536,NaN,NaN
60,NaN,NaN,0.2048,0.1536,NaN,NaN
61,NaN,NaN,0.2304,0.1536,NaN,NaN
62,NaN,NaN,0.256,0.1536,NaN,NaN
63,NaN,NaN,-0.256,0.128,NaN,NaN
64,NaN,NaN,-0.2304,0.128,NaN,NaN
65,NaN,NaN,-0.2048,0.128,NaN,NaN
66,0.62818,-0.64346,-0.1792,0.128,64.0597,314.3116
67,0.53687,-0.65924,-0.1536,0.128,58.2326,309.1586
68,0.44482,-0.67119,-0.128,0.128,53.6304,303.5338
69,0.35087,-0.68467,-0.1024,0.128,50.2946,297.1336
70,0.25609,-0.69542,-0.0768,0.128,47.823,290.2163
71,0.16105,-0.69714,-0.0512,0.128,45.6843,283.008
72,0.06651,-0.70323,-0.0256,0.128,44.9402,275.4028
73,-0.02579,-0.70495,0.0,0.128,44.8636,267.9048
74,-0.11521,-0.69995,0.0256,0.128,45.1835,260.6531
75,-0.21129,-0.69495,0.0512,0.128,46.5821,253.0888
76,-0.304,-0.68688,0.0768,0.128,48.6897,246.1267
77,-0.40156,-0.67612,0.1024,0.128,51.8482,239.2932
78,-0.49443,-0.66031,0.128,0.128,55.579,233.1747
