Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.24583,-0.84839,-0.0778687,0.180506,62.0416,286.159,135.281,118.297,79.7812,96.25,429.609,31.489,27.536,18.571,22.404,18.571
2,0.14926,-0.85151,-0.0516502,0.17934,59.8248,279.942,142.156,130.594,88.7344,101.062,462.546,30.733,28.234,19.184,21.849,19.184
3,0.0631098,-0.85677,-0.0273373,0.180744,59.2147,274.213,141.969,136.078,92.9688,99.9531,470.969,30.144,28.893,19.74,21.223,19.74
4,-0.0258305,-0.85839,3.34012e-05,0.179799,59.1797,268.276,137.391,138.562,95.3438,96.5,467.797,29.37,29.62,20.381,20.629,20.381
5,-0.106981,-0.85363,0.0258966,0.179525,59.3511,262.857,132.969,140.672,97.3281,93.0156,463.985,28.658,30.318,20.977,20.047,20.047
6,-0.19798,-0.8458,0.0500209,0.178865,60.3035,256.826,125.625,139.141,96.6875,87.7344,449.188,27.967,30.976,21.525,19.532,19.532
7,-0.28437,-0.83959,0.0772584,0.179693,62.4294,251.289,113.25,132.016,91.9531,78.5938,415.813,27.236,31.749,22.114,18.901,18.901
8,-0.385781,-0.83599,0.102764,0.178349,67.03,245.228,90.2031,109.297,77.4062,61.7031,338.609,26.639,32.278,22.86,18.223,18.223
9,0.53661,-0.73896,-0.153055,0.152354,65.9574,305.986,117.188,88.3906,62.7031,88.5156,356.797,32.844,24.773,17.574,24.808,17.574
10,-0.18329,0.90307,0.0521652,-0.307417,67.1438,101.473,53.25,60.3281,112.219,102.188,327.985,16.235,18.394,34.215,31.156,16.235
11,-0.2658,0.90051,0.0774053,-0.308446,69.8707,106.445,43.9375,52.5938,97.7969,84.8438,279.172,15.739,18.839,35.031,30.391,15.739
12,0.33806,-0.8427,-0.103358,0.179278,65.2277,291.859,119.469,99.4531,67.0,85.3594,371.282,32.177,26.786,18.046,22.99,18.046
13,0.38239,-0.33296,-0.102034,0.0255085,30.4665,318.953,237.766,196.297,183.781,228.688,846.532,28.087,23.188,21.71,27.015,21.71
14,0.47468,-0.32496,-0.127547,0.0254232,35.1176,325.605,229.328,180.0,168.266,220.766,798.36,28.725,22.546,21.076,27.652,21.076
15,0.56838,-0.31848,-0.15379,0.0256958,40.6567,330.737,215.0,159.844,149.406,206.656,730.906,29.416,21.869,20.441,28.274,20.441
16,0.652649,-0.30761,-0.178612,0.0253343,46.1792,334.764,199.297,140.922,131.625,191.781,663.625,30.032,21.235,19.834,28.899,19.834
17,0.17326,-0.446259,-0.0509553,0.0520277,28.6014,291.219,240.094,219.766,195.078,219.297,874.235,27.463,25.138,22.314,25.084,22.314
18,0.27526,-0.4391,-0.076234,0.0515263,31.2145,302.082,239.125,208.406,184.75,218.922,851.203,28.093,24.484,21.705,25.719,21.705
19,0.344681,-0.761829,-0.102477,0.153853,56.7384,294.344,161.391,133.734,95.8281,120.594,511.547,31.55,26.143,18.733,23.574,18.733
20,0.44034,-0.74972,-0.128461,0.152339,60.3972,300.427,145.375,114.766,81.9844,109.375,451.5,32.198,25.419,18.158,24.225,18.158
21,-0.57572,-0.730549,0.153922,0.155006,68.4563,231.76,78.6406,104.5,78.4688,55.5156,317.125,24.798,32.952,24.744,17.506,17.506
22,0.628181,-0.64346,-0.178927,0.126484,64.0597,314.312,128.562,92.2812,68.6875,102.562,392.093,32.789,23.536,17.518,26.158,17.518
23,-0.0947698,0.90453,0.025905,-0.304531,65.4337,95.9812,62.3906,66.3906,123.578,117.984,370.343,16.847,17.927,33.369,31.858,16.847
24,-0.44201,-0.22435,0.10247,0.000336897,29.7151,206.911,197.016,243.734,242.016,198.438,881.204,22.358,27.659,27.464,22.519,22.358
25,-0.0286799,-0.24233,0.000591366,0.000435743,14.124,263.25,249.5,252.734,249.578,252.219,1004.031,24.85,25.172,24.858,25.121,24.85
26,0.0768202,-0.24261,-0.0256314,-3.12578e-05,14.7429,287.57,254.672,245.188,241.875,258.016,999.751,25.474,24.525,24.194,25.808,24.194
27,0.28209,-0.33999,-0.0760474,0.0257935,26.2174,309.682,250.625,218.219,204.078,241.188,914.11,27.417,23.872,22.325,26.385,22.325
28,-0.53022,-0.31583,0.128398,0.0251427,38.1088,210.781,173.672,226.094,213.938,166.219,779.923,22.268,28.989,27.431,21.312,21.312
29,-0.61846,-0.30469,0.154036,0.0255405,43.5859,206.228,153.75,210.141,199.344,146.422,709.657,21.665,29.612,28.09,20.633,20.633
30,0.73482,-0.29455,-0.204963,0.0245202,52.3406,338.157,177.766,119.609,111.156,171.984,580.515,30.622,20.604,19.148,29.626,19.148
31,0.0726797,-0.44657,-0.0254949,0.0515143,26.9007,279.244,239.266,230.531,204.859,218.906,893.562,26.777,25.799,22.926,24.498,22.926
32,0.375909,-0.42869,-0.102978,0.0508239,34.7614,311.247,233.453,192.5,171.109,213.641,810.703,28.796,23.745,21.106,26.353,21.106
33,0.24976,-0.77213,-0.0758718,0.154087,54.2447,287.925,170.391,148.922,106.766,127.281,553.36,30.792,26.912,19.294,23.001,19.294
34,-0.10782,-0.7781,0.0242555,0.154433,51.7702,262.111,165.047,174.438,126.766,121.891,588.142,28.062,29.659,21.554,20.725,20.725
35,-0.20141,-0.77284,0.0507078,0.15334,53.0017,255.393,154.25,171.641,125.25,113.984,565.125,27.295,30.372,22.163,20.17,20.17
36,-0.485159,-0.74135,0.128412,0.152907,62.3737,236.798,105.828,135.391,100.703,76.5312,418.453,25.29,32.355,24.066,18.289,18.289
37,0.53687,-0.65924,-0.153628,0.127507,58.2326,309.159,156.078,117.078,87.9688,123.406,484.531,32.212,24.163,18.155,25.469,18.155
38,-0.00666087,0.90799,-0.00116384,-0.306953,65.2324,90.4203,62.6875,62.9219,118.109,118.766,362.484,17.294,17.359,32.583,32.764,17.294
39,-0.53504,-0.21492,0.127882,-0.000532429,35.2112,201.885,172.031,223.938,222.906,173.484,792.359,21.711,28.262,28.132,21.895,21.711
40,-0.34257,-0.23103,0.0777626,1.73229e-05,24.4056,213.996,206.922,244.078,241.984,209.0,901.984,22.941,27.06,26.828,23.171,22.941
41,-0.131,-0.23894,0.0258656,-0.000537171,15.8128,241.266,232.297,247.391,244.969,235.234,959.891,24.2,25.773,25.521,24.506,24.2
42,0.18163,-0.242771,-0.0509618,0.00037847,17.6496,306.802,248.141,226.812,223.766,250.828,949.547,26.133,23.886,23.566,26.416,23.566
43,0.17972,-0.34348,-0.0514693,0.0255804,22.8088,297.62,244.094,223.234,208.984,235.031,911.343,26.784,24.495,22.931,25.79,22.931
