id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
28,0.29569,-0.85296,289.1196,64.5231,-0.1024,0.2304,0
29,0.20439,-0.86424,283.3058,62.633,-0.0768,0.2304,1
30,0.11782,-0.87267,277.6891,61.7133,-0.0512,0.2304,2
31,0.0337,-0.87768,272.1989,61.4412,-0.0256,0.2304,3
32,-0.05296,-0.87931,266.5533,61.7515,0.0,0.2304,4
33,-0.14054,-0.8796,260.9222,62.9685,0.0256,0.2304,5
34,-0.23182,-0.87813,255.2117,65.2597,0.0512,0.2304,6
35,-0.31691,-0.87969,250.1883,69.2335,0.0768,0.2304,7
47,0.49071,-0.76026,302.8402,64.8059,-0.1536,0.2048,8
392,-0.32204,0.77272,112.6245,56.8395,0.0768,-0.2048,9
27,0.39178,-0.84099,294.9787,68.0897,-0.128,0.2304,10
413,-0.30531,0.87998,109.1343,68.6603,0.0768,-0.2304,11
412,-0.21379,0.86643,103.8608,63.1785,0.0512,-0.2304,12
144,-0.72715,-0.39284,208.38,55.7389,0.1792,0.1024,13
143,-0.64531,-0.40436,212.0718,49.5995,0.1536,0.1024,14
142,-0.55914,-0.41384,216.5065,44.0774,0.128,0.1024,15
51,0.12184,-0.79534,278.7096,53.5734,-0.0512,0.2048,16
50,0.21079,-0.78724,284.9898,54.5846,-0.0768,0.2048,17
49,0.30757,-0.78074,291.5018,57.0493,-0.1024,0.2048,18
48,0.39801,-0.76564,297.4672,59.6451,-0.128,0.2048,19
391,-0.22583,0.7802,106.1432,54.314,0.0512,-0.2048,20
393,-0.41187,0.77147,118.0967,60.9894,0.1024,-0.2048,21
406,0.32703,0.8576,69.1266,66.612,-0.1024,-0.2304,22
410,-0.03035,0.86912,92.0,60.418,0.0,-0.2304,23
411,-0.11843,0.86717,97.7768,61.071,0.0256,-0.2304,24
145,-0.8142,-0.39381,205.812,64.7477,0.2048,0.1024,25
148,0.86721,-0.26711,342.8806,65.1505,-0.256,0.0768,26
141,-0.46921,-0.42551,222.2038,39.3027,0.1024,0.1024,27
52,0.03456,-0.80264,272.4655,53.4544,-0.0256,0.2048,28
53,-0.05654,-0.80351,265.9749,53.6583,0.0,0.2048,29
54,-0.14899,-0.80036,259.4549,54.4994,0.0256,0.2048,30
55,-0.24056,-0.79406,253.1458,56.0678,0.0512,0.2048,31
56,-0.33434,-0.79062,247.0773,59.1382,0.0768,0.2048,32
57,-0.42463,-0.78399,241.5588,63.075,0.1024,0.2048,33
390,-0.12956,0.78316,99.3935,52.5425,0.0256,-0.2048,34
387,0.14567,0.78151,79.4415,52.6524,-0.0512,-0.2048,35
386,0.23714,0.7748,72.9824,54.1231,-0.0768,-0.2048,36
407,0.23323,0.85885,74.8071,62.8676,-0.0768,-0.2304,37
409,0.05896,0.8672,86.1105,60.366,-0.0256,-0.2304,38
159,-0.17146,-0.34802,243.7718,22.8279,0.0256,0.0768,39
158,-0.06468,-0.35124,259.566,20.925,0.0,0.0768,40
149,0.79368,-0.287,340.1197,57.5625,-0.2304,0.0768,41
140,-0.3708,-0.43281,229.4124,34.7452,0.0768,0.1024,42
131,0.53272,-0.41555,322.0439,42.5029,-0.1536,0.1024,43
130,0.62117,-0.40429,326.9418,47.8294,-0.1792,0.1024,44
123,-0.71522,-0.49766,214.8307,60.6128,0.1792,0.128,45
122,-0.6346,-0.49747,218.0933,53.7404,0.1536,0.128,46
121,-0.54752,-0.51115,223.0324,48.5068,0.128,0.128,47
68,0.49684,-0.68233,306.0603,57.5705,-0.1536,0.1792,48
67,0.58996,-0.66547,311.558,62.7888,-0.1792,0.1792,49
348,-0.14699,0.60686,103.6156,38.6387,0.0256,-0.1536,50
389,-0.03741,0.78092,92.7427,51.4271,0.0,-0.2048,51
388,0.0558,0.78385,85.9281,51.7978,-0.0256,-0.2048,52
385,0.33303,0.77138,66.6486,57.1612,-0.1024,-0.2048,53
165,-0.73745,-0.30027,202.1548,52.7723,0.1792,0.0768,54
408,0.14348,0.86881,80.6225,61.7121,-0.0512,-0.2304,55
160,-0.27651,-0.34224,231.0638,26.1029,0.0512,0.0768,56
157,0.04024,-0.35155,276.5299,20.7227,-0.0256,0.0768,57
150,0.7168,-0.29825,337.4085,50.9297,-0.2048,0.0768,58
139,-0.27267,-0.44185,238.3209,31.2794,0.0512,0.1024,59
132,0.43691,-0.42581,315.7371,37.5957,-0.128,0.1024,60
129,0.70513,-0.39155,330.9571,53.76,-0.2048,0.1024,61
127,0.85307,-0.35676,337.305,67.618,-0.256,0.1024,62
118,-0.26323,-0.5379,243.9244,36.7879,0.0512,0.128,63
119,-0.36465,-0.52812,235.3762,39.9246,0.0768,0.128,64
120,-0.46025,-0.51978,228.476,43.9685,0.1024,0.128,65
69,0.40886,-0.69116,300.6067,53.4211,-0.128,0.1792,66
347,-0.04591,0.60862,94.3138,37.6147,0.0,-0.1536,67
349,-0.24733,0.60185,112.3402,40.5935,0.0512,-0.1536,68
372,-0.42769,0.68113,122.1252,53.5402,0.1024,-0.1792,69
