Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.194726,-0.00420883
2,45,0,0.707107,0,-0.194885,-0.00403117
3,45,0,0.707107,0,-0.195004,-0.00345338
4,45,0,0.707107,0,-0.195611,-0.00547478
5,45,0,0.707107,0,-0.195255,-0.00405893
6,45.8161,0,0.717107,0,-0.198768,-0.00502054
7,45.8161,0,0.717107,0,-0.198795,-0.003812
8,45.8161,0,0.717107,0,-0.198675,-0.00452261
9,45.8161,0,0.717107,0,-0.198701,-0.00452841
10,45.8161,0,0.717107,0,-0.198794,-0.00411297
11,46.6444,0,0.727107,0,-0.201441,-0.00346183
12,46.6444,0,0.727107,0,-0.201917,-0.00434783
13,46.6444,0,0.727107,0,-0.201438,-0.00434255
14,46.6444,0,0.727107,0,-0.201543,-0.00420757
15,46.6444,0,0.727107,0,-0.201189,-0.00414219
16,47.4855,0,0.737107,0,-0.204421,-0.00417477
17,47.4855,0,0.737107,0,-0.204066,-0.00371376
18,47.4855,0,0.737107,0,-0.204435,-0.00414878
19,47.4855,0,0.737107,0,-0.205281,-0.00471855
20,47.4855,0,0.737107,0,-0.204698,-0.00436848
21,48.3404,0,0.747107,0,-0.208183,-0.00419811
22,48.3404,0,0.747107,0,-0.207892,-0.00393166
23,48.3404,0,0.747107,0,-0.207861,-0.00444531
24,48.3404,0,0.747107,0,-0.207846,-0.00454534
25,48.3404,0,0.747107,0,-0.20801,-0.00420935
26,49.2098,0,0.757107,0,-0.211154,-0.00503635
27,49.2098,0,0.757107,0,-0.211319,-0.00389723
28,49.2098,0,0.757107,0,-0.211165,-0.00365063
29,49.2098,0,0.757107,0,-0.211324,-0.00409399
30,49.2098,0,0.757107,0,-0.210469,-0.00437028
31,50.0948,0,0.767107,0,-0.214543,-0.00436393
32,50.0948,0,0.767107,0,-0.214735,-0.00431604
33,50.0948,0,0.767107,0,-0.214456,-0.00477472
34,50.0948,0,0.767107,0,-0.214367,-0.00414052
35,50.0948,0,0.767107,0,-0.214785,-0.0038867
36,50.9964,0,0.777107,0,-0.218033,-0.00311624
37,50.9964,0,0.777107,0,-0.217258,-0.00373599
38,50.9964,0,0.777107,0,-0.217157,-0.00396527
39,50.9964,0,0.777107,0,-0.217735,-0.00459728
40,50.9964,0,0.777107,0,-0.217452,-0.00415282
41,51.9159,0,0.787107,0,-0.220768,-0.00388339
42,51.9159,0,0.787107,0,-0.220973,-0.00410295
43,51.9159,0,0.787107,0,-0.221771,-0.0044867
44,51.9159,0,0.787107,0,-0.220253,-0.00322452
45,51.9159,0,0.787107,0,-0.220928,-0.00411501
46,52.8547,0,0.797107,0,-0.224378,-0.00362697
47,52.8547,0,0.797107,0,-0.225198,-0.00346458
48,52.8547,0,0.797107,0,-0.223969,-0.00432352
49,52.8547,0,0.797107,0,-0.224158,-0.00338591
50,52.8547,0,0.797107,0,-0.224713,-0.00288058
51,53.8142,0,0.807107,0,-0.228375,-0.00209211
52,53.8142,0,0.807107,0,-0.228458,-0.00320593
53,53.8142,0,0.807107,0,-0.228224,-0.00401763
54,53.8142,0,0.807107,0,-0.228565,-0.00351896
55,53.8142,0,0.807107,0,-0.227958,-0.00354885
56,54.7962,0,0.817107,0,-0.23083,-0.00363244
57,54.7962,0,0.817107,0,-0.231271,-0.00351873
58,54.7962,0,0.817107,0,-0.230861,-0.0037483
59,54.7962,0,0.817107,0,-0.231969,-0.00315816
60,54.7962,0,0.817107,0,-0.231023,-0.00363636
61,55.8027,0,0.827107,0,-0.234569,-0.00395489
62,55.8027,0,0.827107,0,-0.235313,-0.00431148
63,55.8027,0,0.827107,0,-0.234273,-0.00345899
64,55.8027,0,0.827107,0,-0.234626,-0.00366924
65,55.8027,0,0.827107,0,-0.235704,-0.00373014
66,56.8358,0,0.837107,0,-0.238915,-0.00257615
67,56.8358,0,0.837107,0,-0.237535,-0.00336864
68,56.8358,0,0.837107,0,-0.238118,-0.00339909
69,56.8358,0,0.837107,0,-0.237097,-0.00367569
70,56.8358,0,0.837107,0,-0.237965,-0.00297456
71,57.8983,0,0.847107,0,-0.242376,-0.00298376
72,57.8983,0,0.847107,0,-0.240966,-0.00323381
73,57.8983,0,0.847107,0,-0.241147,-0.00235649
74,57.8983,0,0.847107,0,-0.242508,-0.00276434
75,57.8983,0,0.847107,0,-0.241241,-0.00301394
76,58.9933,0,0.857107,0,-0.245347,-0.00364441
77,58.9933,0,0.857107,0,-0.245494,-0.00195198
78,58.9933,0,0.857107,0,-0.246576,-0.0029606
79,58.9933,0,0.857107,0,-0.24519,-0.00292512
80,58.9933,0,0.857107,0,-0.245189,-0.00364109
81,60.1241,0,0.867107,0,-0.249653,-0.00361914
82,60.1241,0,0.867107,0,-0.249687,-0.00192874
83,60.1241,0,0.867107,0,-0.249432,-0.00288028
84,60.1241,0,0.867107,0,-0.248645,-0.00230352
85,60.1241,0,0.867107,0,-0.248443,-0.00121852
86,61.2953,0,0.877107,0,-0.252681,-0.00189622
87,61.2953,0,0.877107,0,-0.251547,-0.00299047
88,61.2953,0,0.877107,0,-0.252285,-0.00195353
89,61.2953,0,0.877107,0,-0.252149,-0.00223635
90,61.2953,0,0.877107,0,-0.252395,-0.00191604
91,62.5119,0,0.887107,0,-0.256387,-0.00171289
92,62.5119,0,0.887107,0,-0.256162,-0.00218134
93,62.5119,0,0.887107,0,-0.255924,-0.00156517
94,62.5119,0,0.887107,0,-0.256887,-0.00101766
95,62.5119,0,0.887107,0,-0.256105,-0.00207446
96,63.7803,0,0.897107,0,-0.2592,-0.000841558
97,63.7803,0,0.897107,0,-0.260658,-0.000727774
98,63.7803,0,0.897107,0,-0.259361,-0.00153151
99,63.7803,0,0.897107,0,-0.258749,-0.00126219
100,63.7803,0,0.897107,0,-0.259778,-0.00137773
101,65.1085,0,0.907107,0,-0.262928,-0.00186416
102,65.1085,0,0.907107,0,-0.263213,-0.00133652
103,65.1085,0,0.907107,0,-0.263188,-0.00113443
104,65.1085,0,0.907107,0,-0.263388,-0.00085003
105,65.1085,0,0.907107,0,-0.264295,-0.00121832
106,66.5067,0,0.917107,0,-0.268403,-0.001087
107,66.5067,0,0.917107,0,-0.266594,-0.000999783
108,66.5067,0,0.917107,0,-0.267595,-0.000869943
109,66.5067,0,0.917107,0,-0.266632,-0.000260552
110,66.5067,0,0.917107,0,-0.267408,-0.000521603
111,67.9882,0,0.927107,0,-0.271668,0.00230187
112,67.9882,0,0.927107,0,-0.270991,-0.000611506
113,67.9882,0,0.927107,0,-0.270241,0.000422912
114,67.9882,0,0.927107,0,-0.27024,-0.000752233
115,67.9882,0,0.927107,0,-0.271139,-0.000657647
116,69.5712,0,0.937107,0,-0.274046,0.000822961
117,69.5712,0,0.937107,0,-0.276212,0.000669792
118,69.5712,0,0.937107,0,-0.275076,0.000874891
119,69.5712,0,0.937107,0,-0.273945,-0.000669792
120,69.5712,0,0.937107,0,-0.275072,-0.000825423
121,71.2815,0,0.947107,0,-0.277968,0.000800732
122,71.2815,0,0.947107,0,-0.277845,0.00166581
123,71.2815,0,0.947107,0,-0.278654,0.000982602
124,71.2815,0,0.947107,0,-0.279502,0.000461414
125,71.2815,0,0.947107,0,-0.279389,5.78804e-05
126,73.1578,0,0.957107,0,-0.283077,0.0031881
127,73.1578,0,0.957107,0,-0.282916,0.00272226
128,73.1578,0,0.957107,0,-0.284174,0.00252895
129,73.1578,0,0.957107,0,-0.284944,0.00179796
130,73.1578,0,0.957107,0,-0.284869,0.00232574
131,45,90,-3.09086e-08,0.707107,-0.0114195,-0.181673
132,45,90,-3.09086e-08,0.707107,-0.011662,-0.181858
