Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.13789,-0.84831,-0.0514314,0.179352,59.2542,279.233,155.453,138.703,97.8906,106.797,498.844,31.163,27.805,19.623,21.409,19.623
2,0.0374501,-0.8515,-0.0253579,0.179083,58.4653,272.518,156.578,147.109,103.922,107.516,515.125,30.396,28.558,20.174,20.872,20.174
3,-0.06158,-0.85175,6.06907e-05,0.178552,58.6465,265.865,152.625,150.797,106.672,104.812,514.906,29.641,29.286,20.717,20.356,20.356
4,-0.15943,-0.84876,0.0250948,0.178066,59.7237,259.362,142.969,148.234,105.156,98.0156,494.375,28.919,29.984,21.27,19.826,19.826
5,-0.25704,-0.84283,0.0521979,0.17859,61.7819,253.04,129.125,141.297,100.125,88.3438,458.891,28.138,30.791,21.819,19.252,19.252
6,0.45091,-0.73541,-0.126508,0.153078,59.6143,301.514,162.109,124.719,92.5625,118.109,497.499,32.585,25.069,18.606,23.741,18.606
7,-0.04027,0.716,-0.000424685,-0.205257,45.8182,93.2191,138.875,138.906,210.469,210.797,699.047,19.866,19.871,30.108,30.155,19.866
8,-0.14936,0.712871,0.0252717,-0.204567,46.7482,101.833,132.703,140.0,211.5,201.469,685.672,19.354,20.418,30.846,29.383,19.354
9,0.23921,-0.8423,-0.0760906,0.179838,61.1171,285.854,149.312,126.641,89.4531,102.375,467.781,31.919,27.073,19.123,21.885,19.123
10,-0.2394,0.81329,0.0523753,-0.231261,57.9724,106.402,92.8906,104.453,165.703,150.375,513.422,18.092,20.344,32.274,29.289,18.092
11,-0.0673398,-0.38372,-6.53232e-05,0.0506908,22.9286,260.046,251.922,250.719,227.641,226.5,956.782,26.33,26.204,23.792,23.673,23.673
12,0.0499699,-0.3851,-0.0262275,0.0511843,22.8505,277.393,259.516,244.609,222.391,232.641,959.157,27.057,25.502,23.186,24.255,23.186
13,0.245391,-0.75811,-0.0766993,0.153807,52.829,287.936,191.078,162.203,120.5,138.594,612.375,31.203,26.488,19.677,22.632,19.677
14,0.348839,-0.7477,-0.102242,0.153542,55.5958,295.011,180.406,145.641,108.109,131.141,565.297,31.913,25.764,19.124,23.199,19.124
15,0.556861,-0.64149,-0.153925,0.128641,58.1543,310.96,169.875,123.766,96.3594,130.344,520.344,32.647,23.785,18.518,25.05,18.518
16,0.45783,-0.6518,-0.127859,0.127653,52.7995,305.085,193.641,148.391,116.141,148.453,606.626,31.921,24.462,19.145,24.472,19.145
17,0.0637804,0.71418,-0.0255341,-0.205282,45.8092,84.8967,141.984,134.969,204.625,215.406,696.984,20.371,19.365,29.359,30.905,19.365
18,0.39304,-0.26404,-0.102496,0.0258068,28.2614,326.107,260.719,210.375,201.797,245.594,918.485,28.386,22.905,21.971,26.739,21.971
19,-0.25212,0.71291,0.0513243,-0.205417,49.1284,109.476,122.859,137.062,206.844,187.469,654.234,18.779,20.95,31.616,28.655,18.779
20,-0.35587,0.70712,0.0772802,-0.204137,52.3372,116.715,110.578,130.469,195.812,168.891,605.75,18.255,21.538,32.326,27.881,18.255
21,-0.137919,0.81132,0.0263232,-0.23051,55.3821,99.6477,103.828,110.391,175.328,167.234,556.781,18.648,19.827,31.49,30.036,18.648
22,-0.18283,-0.378679,0.0254505,0.0509835,24.8665,244.228,242.844,254.312,230.766,218.156,946.078,25.668,26.881,24.392,23.059,23.059
23,0.16365,-0.38074,-0.0509687,0.0507062,24.4828,293.259,263.922,236.469,215.5,236.594,952.485,27.709,24.827,22.625,24.84,22.625
24,0.141749,-0.76605,-0.0517668,0.153271,51.1741,280.483,192.422,171.688,127.688,139.641,631.439,30.474,27.19,20.222,22.115,20.222
25,-0.36517,-0.74959,0.0774604,0.154405,56.4918,244.027,146.344,168.719,125.344,105.438,545.845,26.811,30.91,22.963,19.316,19.316
26,-0.46322,-0.73991,0.102651,0.153612,60.8031,237.951,123.328,149.375,111.281,88.7969,472.781,26.086,31.595,23.538,18.782,18.782
27,0.35588,-0.66265,-0.102645,0.127716,48.7785,298.238,208.656,168.062,131.703,159.688,668.109,31.231,25.155,19.713,23.901,19.713
28,0.24887,-0.67216,-0.0769807,0.128448,45.7871,290.317,216.234,183.562,143.453,165.328,708.577,30.517,25.906,20.245,23.332,20.245
29,0.16715,0.70701,-0.0509563,-0.204235,46.5938,76.6985,143.5,129.547,196.094,217.109,686.25,20.911,18.878,28.575,31.637,18.878
30,0.28324,-0.26867,-0.0770554,0.0254255,22.9791,316.512,266.703,227.031,217.359,251.891,962.984,27.695,23.576,22.571,26.157,22.571
31,0.49882,-0.25506,-0.127407,0.025211,34.0729,332.918,247.984,190.438,182.719,234.141,855.282,28.994,22.266,21.364,27.376,21.364
32,0.60005,-0.247011,-0.153146,0.0252185,40.4589,337.625,232.359,169.094,162.516,219.188,783.157,29.67,21.591,20.751,27.988,20.751
33,-0.45334,0.70576,0.101726,-0.203482,57.0154,122.714,94.5625,117.766,175.922,144.891,533.142,17.737,22.089,32.997,27.177,17.737
34,-0.0381803,0.80901,0.00151441,-0.230191,54.0872,92.702,110.875,111.516,177.812,177.578,577.781,19.19,19.301,30.775,30.734,19.19
35,-0.29368,-0.37259,0.0508186,0.0514325,28.3214,231.754,229.172,252.516,228.891,205.672,916.251,25.012,27.56,24.981,22.447,22.447
36,0.27551,-0.37764,-0.0765625,0.0508,27.8695,306.113,263.078,223.828,204.062,235.766,926.734,28.388,24.152,22.019,25.441,22.019
37,0.0380597,-0.76778,-0.0256447,0.152829,50.2393,272.838,192.141,180.484,134.453,139.375,646.453,29.722,27.919,20.799,21.56,20.799
