Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.176458,-0.0342924
2,45,0,0.707107,0,-0.176819,-0.0340999
3,45,0,0.707107,0,-0.176546,-0.03399
4,45,0,0.707107,0,-0.176453,-0.034816
5,45,0,0.707107,0,-0.177203,-0.0338398
6,45,0,0.707107,0,-0.176214,-0.0337375
7,45,0,0.707107,0,-0.176245,-0.0341745
8,45,0,0.707107,0,-0.176512,-0.0346228
9,45,0,0.707107,0,-0.176624,-0.0339466
10,45,0,0.707107,0,-0.176684,-0.0343472
11,45.8161,0,0.717107,0,-0.179314,-0.0342814
12,45.8161,0,0.717107,0,-0.17873,-0.0348286
13,45.8161,0,0.717107,0,-0.179845,-0.0353111
14,45.8161,0,0.717107,0,-0.179339,-0.0342647
15,45.8161,0,0.717107,0,-0.179141,-0.0341391
16,45.8161,0,0.717107,0,-0.178469,-0.0337139
17,45.8161,0,0.717107,0,-0.179483,-0.0345577
18,45.8161,0,0.717107,0,-0.178707,-0.0344049
19,45.8161,0,0.717107,0,-0.178603,-0.0343911
20,45.8161,0,0.717107,0,-0.179545,-0.0344309
21,46.6444,0,0.727107,0,-0.181755,-0.0345804
22,46.6444,0,0.727107,0,-0.181943,-0.034424
23,46.6444,0,0.727107,0,-0.180979,-0.0345106
24,46.6444,0,0.727107,0,-0.182071,-0.0346652
25,46.6444,0,0.727107,0,-0.181446,-0.0341959
26,46.6444,0,0.727107,0,-0.181472,-0.033799
27,46.6444,0,0.727107,0,-0.182029,-0.0344597
28,46.6444,0,0.727107,0,-0.181048,-0.0351394
29,46.6444,0,0.727107,0,-0.182169,-0.0342027
30,46.6444,0,0.727107,0,-0.181308,-0.0344075
31,47.4855,0,0.737107,0,-0.185126,-0.0348953
32,47.4855,0,0.737107,0,-0.185152,-0.0342689
33,47.4855,0,0.737107,0,-0.184492,-0.0346558
34,47.4855,0,0.737107,0,-0.184878,-0.0346109
35,47.4855,0,0.737107,0,-0.184619,-0.0346076
36,47.4855,0,0.737107,0,-0.184436,-0.0348151
37,47.4855,0,0.737107,0,-0.185136,-0.0343248
38,47.4855,0,0.737107,0,-0.185427,-0.0348468
39,47.4855,0,0.737107,0,-0.184746,-0.0347869
40,47.4855,0,0.737107,0,-0.184247,-0.0344063
41,48.3404,0,0.747107,0,-0.186516,-0.0348149
42,48.3404,0,0.747107,0,-0.187071,-0.034629
43,48.3404,0,0.747107,0,-0.18706,-0.0350234
44,48.3404,0,0.747107,0,-0.187447,-0.0340833
45,48.3404,0,0.747107,0,-0.186812,-0.034403
46,48.3404,0,0.747107,0,-0.187071,-0.033847
47,48.3404,0,0.747107,0,-0.187157,-0.0346742
48,48.3404,0,0.747107,0,-0.18747,-0.0341254
49,48.3404,0,0.747107,0,-0.187665,-0.0345467
50,48.3404,0,0.747107,0,-0.187956,-0.0343277
51,49.2098,0,0.757107,0,-0.189788,-0.0341033
52,49.2098,0,0.757107,0,-0.189904,-0.0353458
53,49.2098,0,0.757107,0,-0.190665,-0.034473
54,49.2098,0,0.757107,0,-0.189952,-0.0346981
55,49.2098,0,0.757107,0,-0.190025,-0.0342443
56,49.2098,0,0.757107,0,-0.190464,-0.034068
57,49.2098,0,0.757107,0,-0.189939,-0.0350985
58,49.2098,0,0.757107,0,-0.190078,-0.0341939
59,49.2098,0,0.757107,0,-0.189664,-0.0346253
60,49.2098,0,0.757107,0,-0.189044,-0.0344422
61,50.0948,0,0.767107,0,-0.192729,-0.0345125
62,50.0948,0,0.767107,0,-0.193168,-0.0346614
63,50.0948,0,0.767107,0,-0.193035,-0.0349188
64,50.0948,0,0.767107,0,-0.192831,-0.034263
65,50.0948,0,0.767107,0,-0.192306,-0.0335361
66,50.0948,0,0.767107,0,-0.192538,-0.0343459
67,50.0948,0,0.767107,0,-0.192494,-0.0346547
68,50.0948,0,0.767107,0,-0.19294,-0.034319
69,50.0948,0,0.767107,0,-0.192607,-0.0338545
70,50.0948,0,0.767107,0,-0.193237,-0.0339599
71,50.9964,0,0.777107,0,-0.19429,-0.0345534
72,50.9964,0,0.777107,0,-0.195362,-0.0347083
73,50.9964,0,0.777107,0,-0.195583,-0.0350809
74,50.9964,0,0.777107,0,-0.194868,-0.0343109
75,50.9964,0,0.777107,0,-0.195372,-0.0349551
76,50.9964,0,0.777107,0,-0.195049,-0.034783
77,50.9964,0,0.777107,0,-0.195174,-0.0343851
78,50.9964,0,0.777107,0,-0.195614,-0.0348247
79,50.9964,0,0.777107,0,-0.195295,-0.0342568
80,50.9964,0,0.777107,0,-0.19461,-0.0335518
81,51.9159,0,0.787107,0,-0.19789,-0.0345483
82,51.9159,0,0.787107,0,-0.19772,-0.0345448
83,51.9159,0,0.787107,0,-0.197459,-0.0341895
84,51.9159,0,0.787107,0,-0.197379,-0.0347846
85,51.9159,0,0.787107,0,-0.197597,-0.0345725
86,51.9159,0,0.787107,0,-0.197877,-0.034591
87,51.9159,0,0.787107,0,-0.197705,-0.0340974
88,51.9159,0,0.787107,0,-0.198461,-0.0347481
89,51.9159,0,0.787107,0,-0.197019,-0.0348323
90,51.9159,0,0.787107,0,-0.198336,-0.0338198
91,52.8547,0,0.797107,0,-0.200551,-0.0345268
92,52.8547,0,0.797107,0,-0.200531,-0.034217
93,52.8547,0,0.797107,0,-0.200459,-0.0343403
94,52.8547,0,0.797107,0,-0.200305,-0.0337576
95,52.8547,0,0.797107,0,-0.19998,-0.0340423
96,52.8547,0,0.797107,0,-0.200275,-0.0345827
97,52.8547,0,0.797107,0,-0.200081,-0.0344021
98,52.8547,0,0.797107,0,-0.200895,-0.0347879
99,52.8547,0,0.797107,0,-0.200295,-0.0354271
100,52.8547,0,0.797107,0,-0.200824,-0.0343478
101,53.8142,0,0.807107,0,-0.203191,-0.0348082
102,53.8142,0,0.807107,0,-0.203038,-0.0337483
103,53.8142,0,0.807107,0,-0.203523,-0.0336897
104,53.8142,0,0.807107,0,-0.203143,-0.0342487
105,53.8142,0,0.807107,0,-0.203573,-0.0342684
106,53.8142,0,0.807107,0,-0.203108,-0.0339774
107,53.8142,0,0.807107,0,-0.202902,-0.0339824
108,53.8142,0,0.807107,0,-0.20293,-0.0344342
109,53.8142,0,0.807107,0,-0.203582,-0.0345656
110,53.8142,0,0.807107,0,-0.203627,-0.0344431
111,54.7962,0,0.817107,0,-0.205663,-0.0350071
112,54.7962,0,0.817107,0,-0.206065,-0.033793
113,54.7962,0,0.817107,0,-0.205666,-0.0349944
114,54.7962,0,0.817107,0,-0.20575,-0.0339462
115,54.7962,0,0.817107,0,-0.205924,-0.034895
116,54.7962,0,0.817107,0,-0.205392,-0.034295
117,54.7962,0,0.817107,0,-0.20581,-0.0346296
118,54.7962,0,0.817107,0,-0.205303,-0.0342486
119,54.7962,0,0.817107,0,-0.206065,-0.0340704
120,54.7962,0,0.817107,0,-0.205619,-0.0343102
121,55.8027,0,0.827107,0,-0.209151,-0.0344542
122,55.8027,0,0.827107,0,-0.20832,-0.0353084
123,55.8027,0,0.827107,0,-0.208359,-0.0348921
124,55.8027,0,0.827107,0,-0.207932,-0.0344485
125,55.8027,0,0.827107,0,-0.208267,-0.035263
126,55.8027,0,0.827107,0,-0.208513,-0.0346141
127,55.8027,0,0.827107,0,-0.208757,-0.0341762
128,55.8027,0,0.827107,0,-0.208011,-0.0344751
129,55.8027,0,0.827107,0,-0.207964,-0.0345456
130,55.8027,0,0.827107,0,-0.208512,-0.0349503
131,56.8358,0,0.837107,0,-0.209937,-0.033859
132,56.8358,0,0.837107,0,-0.209632,-0.0334039
133,56.8358,0,0.837107,0,-0.210266,-0.0340191
134,56.8358,0,0.837107,0,-0.210498,-0.0341834
135,56.8358,0,0.837107,0,-0.210003,-0.033516
136,56.8358,0,0.837107,0,-0.211194,-0.0343605
137,56.8358,0,0.837107,0,-0.21088,-0.0354561
138,56.8358,0,0.837107,0,-0.210478,-0.0336307
