id,X,Y,x_light,y_light,Extrapolated
0,0.8038101196289062,-0.75457763671875,-0.2304,0.1792,True
1,0.7113008069954014,-0.7717984015194486,-0.2048,0.1792,True
2,0.6225204467773438,-0.7892608642578125,-0.1792,0.1792,True
3,0.5342273596754515,-0.8035253952374044,-0.1536,0.1792,True
4,0.4366662761198905,-0.8154502357145631,-0.128,0.1792,True
5,0.33782958984375,-0.8286590576171875,-0.1024,0.1792,True
6,0.24201,-0.8401,-0.0768,0.1792,False
7,0.13716,-0.84788,-0.0512,0.1792,False
8,0.03898,-0.84971,-0.0256,0.1792,False
9,-0.05975,-0.84747,0.0,0.1792,False
10,-0.15848,-0.84522,0.0256,0.1792,False
11,-0.25704,-0.8424,0.0512,0.1792,False
12,-0.3534076923568016,-0.8318917459279009,0.0768,0.1792,True
13,-0.45111854349934055,-0.819912795287067,0.1024,0.1792,True
14,-0.5391340048968016,-0.8067640030195268,0.128,0.1792,True
15,-0.6260250187031413,-0.7919026801910789,0.1536,0.1792,True
16,-0.7068649684436115,-0.7757671189664381,0.1792,0.1792,True
17,-0.7826435566139958,-0.7623665475964506,0.2048,0.1792,True
18,0.8213958740234375,-0.672882080078125,-0.2304,0.1536,True
19,0.7323354660689438,-0.6948016484029791,-0.2048,0.1536,True
20,0.6367898078054103,-0.7105352438177408,-0.1792,0.1536,True
21,0.5443572998046875,-0.7253875732421875,-0.1536,0.1536,True
22,0.45626,-0.7365,-0.128,0.1536,False
23,0.34945,-0.7478,-0.1024,0.1536,False
24,0.2458,-0.7574,-0.0768,0.1536,False
25,0.13969,-0.76714,-0.0512,0.1536,False
26,0.03802,-0.76986,-0.0256,0.1536,False
27,-0.06499,-0.7674,0.0,0.1536,False
28,-0.16661,-0.76424,0.0256,0.1536,False
29,-0.26882,-0.75807,0.0512,0.1536,False
30,-0.36316,-0.7472,0.0768,0.1536,False
31,-0.46231,-0.73996,0.1024,0.1536,False
32,-0.5548477172851562,-0.7240982055664062,0.128,0.1536,True
33,-0.6420812606811523,-0.7090167999267578,0.1536,0.1536,True
34,-0.7238994908727763,-0.6963520683148628,0.1792,0.1536,True
35,-0.807548241063011,-0.6764110814634364,0.2048,0.1536,True
36,0.8384284973144531,-0.5886611938476562,-0.2304,0.128,True
37,0.7480392456054688,-0.6077919006347656,-0.2048,0.128,True
38,0.6545563408672304,-0.6264904381365075,-0.1792,0.128,True
39,0.55594,-0.63946,-0.1536,0.128,False
40,0.45813,-0.65275,-0.128,0.128,False
41,0.35485,-0.66357,-0.1024,0.128,False
42,0.24823,-0.67068,-0.0768,0.128,False
43,0.14382,-0.67673,-0.0512,0.128,False
44,0.03791,-0.68051,-0.0256,0.128,False
45,-0.06645,-0.6796,0.0,0.128,False
46,-0.17266,-0.67552,0.0256,0.128,False
47,-0.27725,-0.66816,0.0512,0.128,False
48,-0.37949,-0.65696,0.0768,0.128,False
49,-0.47614,-0.64592,0.1024,0.128,False
50,-0.56977,-0.63738,0.128,0.128,False
51,-0.6562517589325598,-0.6233786547796121,0.1536,0.128,True
52,-0.7436599731445312,-0.6064414978027344,0.1792,0.128,True
53,-0.8226497173309326,-0.5904827117919922,0.2048,0.128,True
54,0.8521840583563569,-0.5009741925064295,-0.2304,0.1024,True
55,0.7626739186949922,-0.5182895536268988,-0.2048,0.1024,True
56,0.67166,-0.53536,-0.1792,0.1024,False
57,0.56892,-0.55205,-0.1536,0.1024,False
