id,X,Y,azimuth,elevation,x_light,y_light,new_indexes
7,0.13789,-0.84831,279.2325,59.2542,-0.0512,0.1792,0
8,0.03745,-0.8515,272.5183,58.4653,-0.0256,0.1792,1
9,-0.06158,-0.85175,265.8648,58.6465,0.0,0.1792,2
10,-0.15943,-0.84876,259.3616,59.7237,0.0256,0.1792,3
11,-0.25704,-0.84283,253.0397,61.7819,0.0512,0.1792,4
22,0.45091,-0.73541,301.5142,59.6143,-0.128,0.1536,5
279,-0.04027,0.716,93.2191,45.8182,0.0,-0.2048,6
280,-0.14936,0.71287,101.8334,46.7482,0.0256,-0.2048,7
6,0.23921,-0.8423,285.8543,61.1171,-0.0768,0.1792,8
299,-0.2394,0.81329,106.4023,57.9724,0.0512,-0.2304,9
99,-0.06734,-0.38372,260.0464,22.9286,0.0,0.0512,10
98,0.04997,-0.3851,277.3933,22.8505,-0.0256,0.0512,11
24,0.24539,-0.75811,287.9361,52.829,-0.0768,0.1536,12
23,0.34884,-0.7477,295.0114,55.5958,-0.1024,0.1536,13
39,0.55686,-0.64149,310.9604,58.1543,-0.1536,0.128,14
40,0.45783,-0.6518,305.0845,52.7995,-0.128,0.128,15
278,0.06378,0.71418,84.8967,45.8092,-0.0256,-0.2048,16
113,0.39304,-0.26404,326.1072,28.2614,-0.1024,0.0256,17
281,-0.25212,0.71291,109.4761,49.1284,0.0512,-0.2048,18
282,-0.35587,0.70712,116.7146,52.3372,0.0768,-0.2048,19
298,-0.13792,0.81132,99.6477,55.3821,0.0256,-0.2304,20
100,-0.18283,-0.37868,244.2283,24.8665,0.0256,0.0512,21
97,0.16365,-0.38074,293.259,24.4828,-0.0512,0.0512,22
25,0.14175,-0.76605,280.4834,51.1741,-0.0512,0.1536,23
30,-0.36517,-0.74959,244.0265,56.4918,0.0768,0.1536,24
31,-0.46322,-0.73991,237.9514,60.8031,0.1024,0.1536,25
41,0.35588,-0.66265,298.2383,48.7785,-0.1024,0.128,26
42,0.24887,-0.67216,290.3173,45.7871,-0.0768,0.128,27
277,0.16715,0.70701,76.6985,46.5938,-0.0512,-0.2048,28
114,0.28324,-0.26867,316.5122,22.9791,-0.0768,0.0256,29
112,0.49882,-0.25506,332.9181,34.0729,-0.128,0.0256,30
111,0.60005,-0.24701,337.6255,40.4589,-0.1536,0.0256,31
283,-0.45334,0.70576,122.7144,57.0154,0.1024,-0.2048,32
297,-0.03818,0.80901,92.702,54.0872,0.0,-0.2304,33
101,-0.29368,-0.37259,231.7544,28.3214,0.0512,0.0512,34
96,0.27551,-0.37764,306.1129,27.8695,-0.0768,0.0512,35
26,0.03806,-0.76778,272.8379,50.2393,-0.0256,0.1536,36
29,-0.26589,-0.75808,250.6721,53.4519,0.0512,0.1536,37
84,-0.39171,-0.46721,230.0234,37.5671,0.0768,0.0768,38
83,-0.28869,-0.47523,238.7224,33.7827,0.0512,0.0768,39
82,-0.17932,-0.4824,249.6087,30.9741,0.0256,0.0768,40
43,0.14543,-0.67665,282.1299,43.7967,-0.0512,0.128,41
276,0.27478,0.70288,68.6478,48.9976,-0.0768,-0.2048,42
275,0.37869,0.69104,61.2773,51.9989,-0.1024,-0.2048,43
115,0.16855,-0.2717,301.8135,18.6469,-0.0512,0.0256,44
110,0.69842,-0.24054,340.996,47.6192,-0.1792,0.0256,45
294,0.27736,0.79874,70.8506,57.7283,-0.0768,-0.2304,46
296,0.06503,0.80485,85.3807,53.8498,-0.0256,-0.2304,47
102,-0.40174,-0.36196,222.0182,32.7347,0.0768,0.0512,48
95,0.38582,-0.37045,316.1643,32.3354,-0.1024,0.0512,49
27,-0.06333,-0.76799,265.2859,50.4075,0.0,0.1536,50
28,-0.16652,-0.76276,257.6848,51.327,0.0256,0.1536,51
85,-0.4929,-0.45493,222.706,42.1253,0.1024,0.0768,52
81,-0.06861,-0.48634,261.97,29.4166,0.0,0.0768,53
45,-0.06671,-0.67956,264.3934,43.0649,0.0,0.128,54
44,0.04072,-0.67993,273.4273,42.9334,-0.0256,0.128,55
255,0.59246,0.58184,44.4818,56.1388,-0.1536,-0.1792,56
256,0.48868,0.5891,50.3231,49.9432,-0.128,-0.1792,57
274,0.48654,0.68337,54.5502,57.0218,-0.128,-0.2048,58
264,-0.36589,0.61269,120.8451,45.5308,0.0768,-0.1792,59
116,0.05211,-0.2732,280.7988,16.1483,-0.0256,0.0256,60
109,0.79694,-0.22864,343.992,56.0053,-0.2048,0.0256,61
295,0.1718,0.79986,77.8778,54.8953,-0.0512,-0.2304,62
103,-0.50179,-0.35193,215.0439,37.7996,0.1024,0.0512,63
94,0.48975,-0.3625,323.4921,37.5398,-0.128,0.0512,64
91,0.79296,-0.32621,337.6386,59.03,-0.2048,0.0512,65
86,-0.5892,-0.44154,216.8475,47.4158,0.128,0.0768,66
80,0.04311,-0.48832,275.0451,29.355,-0.0256,0.0768,67
46,-0.17042,-0.67593,255.8491,44.1934,0.0256,0.128,68
47,-0.27468,-0.67044,247.721,46.4295,0.0512,0.128,69
48,-0.37714,-0.65887,240.213,49.3914,0.0768,0.128,70
49,-0.47485,-0.64729,233.7363,53.3971,0.1024,0.128,71
249,-0.67611,0.50358,143.3205,57.4626,0.1536,-0.1536,72
257,0.379,0.60004,57.7225,45.2114,-0.1024,-0.1792,73
266,-0.56509,0.60131,133.2214,55.6054,0.128,-0.1792,74
265,-0.46872,0.60638,127.7033,50.0332,0.1024,-0.1792,75
263,-0.26296,0.61731,113.0729,42.1431,0.0512,-0.1792,76
117,-0.06915,-0.27361,255.8165,16.3923,0.0,0.0256,77
106,-0.78136,-0.32054,202.3051,57.624,0.1792,0.0512,78
104,-0.59705,-0.34211,209.8127,43.4814,0.128,0.0512,79
93,0.59265,-0.35118,329.3508,43.5418,-0.1536,0.0512,80
87,-0.68352,-0.43214,212.3022,53.966,0.1536,0.0768,81
79,0.15609,-0.48698,287.772,30.7561,-0.0512,0.0768,82
59,0.36309,-0.57276,302.3719,42.6993,-0.1024,0.1024,83
58,0.46651,-0.56435,309.5782,47.0715,-0.128,0.1024,84
57,0.56857,-0.55085,315.9069,52.3398,-0.1536,0.1024,85
56,0.67297,-0.5322,321.6622,59.0903,-0.1792,0.1024,86
50,-0.56568,-0.63871,228.47,58.5611,0.128,0.128,87
248,-0.57592,0.50431,138.7927,49.9528,0.128,-0.1536,88
258,0.2763,0.60739,65.5393,41.8576,-0.0768,-0.1792,89
259,0.16676,0.61635,74.8605,39.6809,-0.0512,-0.1792,90
260,0.06093,0.61999,84.3872,38.5338,-0.0256,-0.1792,91
261,-0.04934,0.62384,94.5222,38.7401,0.0,-0.1792,92
262,-0.15614,0.62119,104.1094,39.8301,0.0256,-0.1792,93
118,-0.18422,-0.27157,235.8489,19.157,0.0256,0.0256,94
105,-0.69173,-0.33044,205.5338,50.0499,0.1536,0.0512,95
92,0.68858,-0.34111,333.647,50.2139,-0.1792,0.0512,96
78,0.26907,-0.48076,299.2347,33.4311,-0.0768,0.0768,97
60,0.2563,-0.57932,293.8653,39.3076,-0.0768,0.1024,98
61,0.14961,-0.58291,284.3948,36.9992,-0.0512,0.1024,99
62,0.04043,-0.58596,273.947,35.9694,-0.0256,0.1024,100
63,-0.06914,-0.58427,263.2512,36.0398,0.0,0.1024,101
64,-0.17468,-0.58051,253.253,37.3168,0.0256,0.1024,102
65,-0.28117,-0.5709,243.7796,39.5226,0.0512,0.1024,103
247,-0.47921,0.50912,133.2666,44.3608,0.1024,-0.1536,104
127,0.80188,-0.12742,350.9711,54.286,-0.2048,0.0,105
124,-0.79293,-0.2202,195.5202,55.3799,0.1792,0.0256,106
123,-0.70026,-0.22648,197.9224,47.3896,0.1536,0.0256,107
122,-0.60695,-0.23775,201.3909,40.6815,0.128,0.0256,108
121,-0.5086,-0.24656,205.8633,34.4171,0.1024,0.0256,109
120,-0.40717,-0.25517,212.075,28.7193,0.0768,0.0256,110
119,-0.2994,-0.26334,221.3335,23.499,0.0512,0.0256,111
77,0.37404,-0.47044,308.4877,36.9427,-0.1024,0.0768,112
76,0.47693,-0.46162,315.9345,41.586,-0.128,0.0768,113
75,0.58027,-0.4527,322.0403,47.3892,-0.1536,0.0768,114
74,0.68081,-0.44134,327.0464,54.2277,-0.1792,0.0768,115
69,-0.67409,-0.53003,218.1776,59.0385,0.1536,0.1024,116
68,-0.5811,-0.54347,223.0835,52.7154,0.128,0.1024,117
67,-0.48595,-0.55362,228.7244,47.4462,0.1024,0.1024,118
66,-0.38714,-0.56404,235.5355,43.1663,0.0768,0.1024,119
182,0.70477,0.1707,13.6152,46.4811,-0.1792,-0.0768,120
181,0.80658,0.16584,11.6186,55.4319,-0.2048,-0.0768,121
178,-0.79551,0.08433,173.9488,53.127,0.1792,-0.0512,122
177,-0.70382,0.08504,173.1106,45.1486,0.1536,-0.0512,123
176,-0.60881,0.08313,172.2246,37.9126,0.128,-0.0512,124
175,-0.51106,0.08358,170.7119,31.1881,0.1024,-0.0512,125
174,-0.40941,0.08232,168.6311,24.6834,0.0768,-0.0512,126
160,-0.79812,-0.01382,180.992,52.9623,0.1792,-0.0256,127
147,0.61043,-0.03312,356.8944,37.6856,-0.1536,-0.0256,128
133,0.1726,-0.15553,317.978,13.4347,-0.0512,0.0,129
132,0.28794,-0.15446,331.7895,19.0718,-0.0768,0.0,130
131,0.40069,-0.1501,339.4639,25.3332,-0.1024,0.0,131
130,0.50648,-0.14794,343.7172,31.8464,-0.128,0.0,132
129,0.60437,-0.14061,346.9028,38.3535,-0.1536,0.0,133
128,0.70412,-0.13492,349.1527,45.8016,-0.1792,0.0,134
246,-0.38001,0.51616,126.3614,39.8634,0.0768,-0.1536,135
183,0.60841,0.17825,16.3294,39.3447,-0.1536,-0.0768,136
186,0.29064,0.19578,33.9649,20.5136,-0.0768,-0.0768,137
187,0.17345,0.19819,48.8085,15.2702,-0.0512,-0.0768,138
188,0.05495,0.20087,74.7005,12.0198,-0.0256,-0.0768,139
173,-0.2999,0.08285,164.5567,18.1276,0.0512,-0.0512,140
172,-0.18604,0.08146,156.3532,11.7179,0.0256,-0.0512,141
163,0.80731,0.0641,4.5397,54.0814,-0.2048,-0.0512,142
159,-0.70351,-0.01931,181.5723,44.7307,0.1536,-0.0256,143
148,0.51227,-0.03744,355.8199,30.9064,-0.128,-0.0256,144
