Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,-0.0311584,-0.0311584,-0.0291209,0.0137543,2.52554,225.0,281.031,264.266,257.969,272.531,1075.797,26.123,24.565,23.979,25.333,23.979
2,0.0311593,0.0311593,-0.0442801,-0.000811947,2.52561,45.0,281.484,256.906,258.062,281.203,1077.655,26.12,23.839,23.947,26.094,23.839
3,-0.0311593,0.0311594,-0.0292962,-0.000971226,2.52561,135.0,277.516,260.906,262.25,277.219,1077.891,25.746,24.205,24.33,25.719,24.205
4,0.0311594,-0.0311593,-0.0441552,0.0142352,2.52561,315.0,285.672,260.938,254.203,277.062,1077.875,26.503,24.209,23.584,25.704,23.584
5,0.0934769,0.031159,-0.0578442,-5.68214e-05,5.65472,18.4349,291.156,258.781,259.375,290.625,1099.937,26.47,23.527,23.581,26.422,23.527
6,0.031159,0.0934769,-0.0436967,-0.0149156,5.65472,71.565,283.359,258.922,267.516,291.188,1100.985,25.737,23.517,24.298,26.448,23.517
7,-0.0311589,0.0934769,-0.0293654,-0.0153143,5.65472,108.435,279.375,262.641,271.641,287.234,1100.891,25.377,23.857,24.675,26.091,23.857
8,-0.0934769,0.031159,-0.0150192,-0.000768027,5.65472,161.565,278.984,269.891,271.156,278.562,1098.593,25.395,24.567,24.682,25.356,24.567
9,-0.0934769,-0.0311589,-0.0146433,0.0139906,5.65472,198.435,283.703,274.594,267.938,274.953,1101.188,25.763,24.936,24.332,24.969,24.332
10,-0.0311589,-0.0934769,-0.0285731,0.02809,5.65472,251.565,291.203,274.094,260.047,274.359,1099.703,26.48,24.924,23.647,24.948,23.647
11,0.031159,-0.0934769,-0.043308,0.0280729,5.65472,288.435,295.844,270.359,256.531,278.75,1101.484,26.859,24.545,23.29,25.307,23.29
12,0.0934769,-0.0311589,-0.0581731,0.0133743,5.65472,341.565,295.172,261.859,255.844,286.484,1099.359,26.849,23.819,23.272,26.059,23.272
13,0.0934768,0.0934768,-0.0579158,-0.0148747,7.59652,45.0,285.875,253.781,262.297,293.656,1095.609,26.093,23.163,23.941,26.803,23.163
14,-0.0934768,0.0934769,-0.0156212,-0.0148238,7.59652,135.0,274.922,265.578,274.484,282.281,1097.265,25.055,24.204,25.015,25.726,24.204
15,-0.0934768,-0.0934768,-0.0148878,0.0282326,7.59652,225.0,285.719,276.516,262.141,269.219,1093.595,26.127,25.285,23.971,24.618,23.971
16,0.0934768,-0.0934768,-0.0583538,0.0279034,7.59652,315.0,297.266,263.938,250.172,280.562,1091.938,27.224,24.172,22.911,25.694,22.911
17,0.155794,0.0311589,-0.0719977,-0.000719114,9.14188,11.3099,291.297,251.516,252.578,291.016,1086.407,26.813,23.151,23.249,26.787,23.151
18,0.0311589,0.155794,-0.0431079,-0.0291401,9.14188,78.6901,276.141,252.766,268.531,292.125,1089.563,25.344,23.199,24.646,26.811,23.199
19,-0.0311588,0.155794,-0.0292942,-0.0289504,9.14188,101.31,272.734,256.859,272.547,288.625,1090.765,25.004,23.549,24.987,26.461,23.549
20,-0.155794,0.0311589,-0.00158528,-0.000299919,9.14188,168.69,274.219,272.641,273.516,273.672,1094.048,25.065,24.92,25.0,25.015,24.92
21,-0.155794,-0.0311588,-0.00120833,0.013974,9.14188,191.31,279.281,277.969,270.938,270.953,1099.141,25.409,25.29,24.65,24.651,24.65
