Idx,X,Y,X_interp,Y_interp,azimuth,elevation,azimuth_interp,elevation_interp,x_light,y_light
1,-4.26295e-17,-0,-0.0021,-0.0022,0,-2.44249e-15,226.332,0.174713,-0.0363861,0.00673601
2,0,0,-0.0008,-0.0021,60,0,249.146,0.128204,-0.0366858,0.00604358
3,-0,0,-0.0049,0.0015,120,0,162.979,0.29342,-0.0365571,0.00578918
4,-0,-0,0.0012,0.002,180,0,59.0362,0.13417,-0.0362529,0.00597448
5,-0,-0,-0.0047,-0.0064,240,0,233.707,0.454995,-0.0357939,0.00647866
6,0,-0,0.0018,-0.0059,300,0,286.966,0.353324,-0.0370929,0.00667557
7,0.0174524,1.08216e-18,0.0141,-0.0049,3.55271e-15,1,340.837,0.855237,-0.0404674,0.00669481
8,0.0087262,0.0151142,0.0091,0.0138,60,1,56.5983,0.947087,-0.0386313,0.00294777
9,-0.0087262,0.0151142,-0.0042,0.0177,120,1,103.349,1.0423,-0.0350168,0.00255331
10,-0.0174524,-1.52574e-09,-0.0199,0.0025,180,1,172.84,1.14927,-0.0323477,0.00586864
11,-0.0087262,-0.0151142,-0.013,-0.0123,240,1,223.415,1.02546,-0.0343293,0.00931953
12,0.0087262,-0.0151142,0.0108,-0.0192,300,1,299.358,1.26223,-0.038322,0.0100774
13,0.0348995,2.164e-18,0.03,-0.0005,3.55271e-15,2,359.045,1.71942,-0.0436871,0.00628861
14,0.0174497,0.0302239,0.0139,0.0287,60,2,64.1581,1.82746,-0.0399222,-0.0003196
15,-0.0174497,0.0302239,-0.0137,0.0242,120,2,119.515,1.59348,-0.0339825,-0.000638038
16,-0.0348995,-3.05101e-09,-0.0331,-0.0013,180,2,182.249,1.89826,-0.0288166,0.00595775
17,-0.0174497,-0.0302239,-0.0207,-0.0269,240,2,232.421,1.94511,-0.0321122,0.0125258
18,0.0174497,-0.0302239,0.0104,-0.0267,300,2,291.282,1.64199,-0.04005,0.0129243
19,0.052336,3.24517e-18,0.0459,-0.0003,3.55271e-15,3,359.626,2.63084,-0.0474826,0.00594054
20,0.026168,0.0453243,0.0229,0.0445,60,3,62.7693,2.86867,-0.0421206,-0.00388228
21,-0.026168,0.0453243,-0.0284,0.0398,120,3,125.51,2.80254,-0.0312705,-0.00374688
22,-0.052336,-4.57535e-09,-0.0522,0.0022,180,3,177.587,2.99487,-0.0250916,0.0060883
23,-0.026168,-0.0453243,-0.0235,-0.0386,240,3,238.667,2.59012,-0.0307019,0.015889
24,0.026168,-0.0453243,0.0193,-0.0422,300,3,294.577,2.65969,-0.0422232,0.0165683
25,0.0697565,4.32536e-18,0.0672,0.0037,3.55271e-15,4,3.1515,3.85905,-0.0517285,0.00638209
26,0.0348782,0.0604109,0.036,0.0565,60,4,57.496,3.8414,-0.0445075,-0.00725255
27,-0.0348782,0.0604109,-0.0309,0.0597,120,4,117.366,3.85448,-0.0294397,-0.00763978
28,-0.0697565,-6.0983e-09,-0.0675,0.0027,180,4,177.709,3.87353,-0.0211766,0.00573475
29,-0.0348782,-0.0604109,-0.0306,-0.0535,240,4,240.232,3.53352,-0.0287427,0.0193299
30,0.0348782,-0.0604109,0.0356,-0.0573,300,4,301.852,3.86802,-0.0444295,0.0201164
31,0.0871557,5.40423e-18,0.0881,-0.0004,3.55271e-15,5,359.74,5.05435,-0.0560065,0.00626352
32,0.0435779,0.0754791,0.0452,0.0726,60,5,58.094,4.90596,-0.0461833,-0.0102379
33,-0.0435779,0.0754791,-0.0412,0.072,120,5,119.779,4.75839,-0.0277481,-0.0110035
34,-0.0871557,-7.6194e-09,-0.0868,-0.0007,180,5,180.462,4.97969,-0.0165898,0.00612979
35,-0.0435779,-0.0754791,-0.0452,-0.0762,240,5,239.325,5.08292,-0.0259899,0.0236234
36,0.0435779,-0.0754791,0.0413,-0.0695,300,5,300.721,4.63713,-0.0463793,0.0230555
37,0.104528,6.48145e-18,0.1015,-0.0043,3.55271e-15,6,357.574,5.83079,-0.0595813,0.00621522
38,0.0522642,0.0905243,0.0468,0.0882,60,6,62.049,5.73039,-0.0478573,-0.0141339
39,-0.0522642,0.0905243,-0.0477,0.088,120,6,118.46,5.74471,-0.0254297,-0.0145635
40,-0.104528,-9.13817e-09,-0.1105,0,180,6,180,6.34415,-0.0124242,0.00620503
41,-0.0522642,-0.0905243,-0.0527,-0.0844,240,6,238.019,5.71049,-0.0246793,0.026631
42,0.0522642,-0.0905243,0.0538,-0.0895,300,6,301.011,5.99407,-0.0482342,0.0265607
43,0.121869,7.5567e-18,0.1149,-0.0004,3.55271e-15,7,359.801,6.5979,-0.0637567,0.00625789
44,0.0609347,0.105542,0.0592,0.1003,60,7,59.4496,6.6883,-0.0497989,-0.0173645
45,-0.0609347,0.105542,-0.055,0.1046,120,7,117.736,6.787,-0.0232367,-0.0176927
46,-0.121869,-1.06542e-08,-0.1184,0.0002,180,7,179.903,6.79979,-0.0092916,0.00623683
47,-0.0609347,-0.105542,-0.0611,-0.1014,240,7,238.928,6.79896,-0.0227838,0.0300769
48,0.0609347,-0.105542,0.0649,-0.1017,300,7,302.544,6.92926,-0.0502234,0.0299191
49,0.139173,8.62964e-18,0.135,-0.0043,3.55271e-15,8,358.176,7.76258,-0.0671299,0.00570051
50,0.0695865,0.120527,0.0672,0.1159,60,8,59.8944,7.69921,-0.0518785,-0.0209101
51,-0.0695866,0.120527,-0.0623,0.1132,120,8,118.826,7.42402,-0.0212844,-0.020916
52,-0.139173,-1.21669e-08,-0.1421,0.001,180,8,179.597,8.1696,-0.00490878,0.0061005
53,-0.0695865,-0.120527,-0.069,-0.1187,240,8,239.831,7.8915,-0.0206593,0.0333902
54,0.0695865,-0.120527,0.0661,-0.1188,300,8,299.091,7.81361,-0.0524489,0.0331593
55,0.156434,9.69996e-18,0.152,0.0035,3.55271e-15,9,1.31908,8.74518,-0.0714418,0.00564201
56,0.0782172,0.135476,0.0754,0.132,60,9,60.2645,8.74384,-0.0539924,-0.0243384
57,-0.0782172,0.135476,-0.0742,0.1332,120,9,119.12,8.77024,-0.0189664,-0.0244989
58,-0.156434,-1.36759e-08,-0.1539,0.0054,180,9,177.99,8.85849,-0.00153409,0.00664773
59,-0.0782172,-0.135476,-0.0773,-0.1352,240,9,240.241,8.9596,-0.0188449,0.0368668
60,0.0782172,-0.135476,0.0784,-0.1313,300,9,300.842,8.79652,-0.0541509,0.0368875
61,0.173648,1.07673e-17,0.1694,0.0035,3.55271e-15,10,1.18363,9.75504,-0.0753888,0.00593523
62,0.0868241,0.150384,0.0854,0.1492,60,10,60.2138,9.89903,-0.0557992,-0.027686
63,-0.0868241,0.150384,-0.0819,0.1416,120,10,120.045,9.41471,-0.0170417,-0.027483
64,-0.173648,-1.51808e-08,-0.1702,-0.002,180,10,180.673,9.80012,0.00204901,0.00626085
65,-0.0868241,-0.150384,-0.0854,-0.1438,240,10,239.295,9.6278,-0.0168927,0.0397675
66,0.0868241,-0.150384,0.0866,-0.1486,300,10,300.232,9.90371,-0.0563659,0.0394262
67,0.190809,1.18314e-17,0.1891,-0.0006,3.55271e-15,11,359.818,10.9003,-0.0789646,0.00563829
68,0.0954045,0.165245,0.0986,0.1621,60,11,58.6893,10.9372,-0.0579522,-0.0318429
69,-0.0954045,0.165245,-0.0942,0.1631,120,11,120.009,10.8564,-0.0151852,-0.0314171
70,-0.190809,-1.66811e-08,-0.1832,0.0017,180,11,179.468,10.5567,0.0052481,0.00645588
71,-0.0954045,-0.165245,-0.0973,-0.1669,240,11,239.759,11.1391,-0.0152933,0.0436623
72,0.0954045,-0.165245,0.0976,-0.1592,300,11,301.511,10.7624,-0.058961,0.0434996
73,0.207912,1.28919e-17,0.2052,0.0024,3.55271e-15,12,0.670096,11.842,-0.0823903,0.00583868
