Idx,elevation,azimuth,X,Y,x_light,y_light
1,45,0,0.707107,0,-0.211625,0.00538381
2,45,0,0.707107,0,-0.211112,0.00645005
3,45,0,0.707107,0,-0.211719,0.00541011
4,45,0,0.707107,0,-0.210624,0.00463887
5,45,0,0.707107,0,-0.20999,0.00506692
6,45,0,0.707107,0,-0.210834,0.00485114
7,45,0,0.707107,0,-0.21098,0.00506845
8,45,0,0.707107,0,-0.21047,0.00509918
9,45,0,0.707107,0,-0.210978,0.00512988
10,45,0,0.707107,0,-0.210793,0.00571721
11,45.8161,0,0.717107,0,-0.214187,0.00496249
12,45.8161,0,0.717107,0,-0.214175,0.0045848
13,45.8161,0,0.717107,0,-0.213676,0.00503124
14,45.8161,0,0.717107,0,-0.213188,0.00470011
15,45.8161,0,0.717107,0,-0.213051,0.0049677
16,45.8161,0,0.717107,0,-0.213805,0.00462963
17,45.8161,0,0.717107,0,-0.213764,0.00501575
18,45.8161,0,0.717107,0,-0.21353,0.00512844
19,45.8161,0,0.717107,0,-0.213779,0.00504733
20,45.8161,0,0.717107,0,-0.212817,0.00562175
21,46.6444,0,0.727107,0,-0.215606,0.00480598
22,46.6444,0,0.727107,0,-0.216786,0.00535215
23,46.6444,0,0.727107,0,-0.216899,0.00528098
24,46.6444,0,0.727107,0,-0.216351,0.0050831
25,46.6444,0,0.727107,0,-0.216923,0.00557308
26,46.6444,0,0.727107,0,-0.217249,0.00486254
27,46.6444,0,0.727107,0,-0.216503,0.00434669
28,46.6444,0,0.727107,0,-0.217313,0.0051577
29,46.6444,0,0.727107,0,-0.215645,0.00486525
30,46.6444,0,0.727107,0,-0.21702,0.00519666
31,47.4855,0,0.737107,0,-0.219712,0.00461479
32,47.4855,0,0.737107,0,-0.21993,0.00561689
33,47.4855,0,0.737107,0,-0.219499,0.00486271
34,47.4855,0,0.737107,0,-0.220661,0.00511929
35,47.4855,0,0.737107,0,-0.220007,0.00539421
36,47.4855,0,0.737107,0,-0.219776,0.00528156
37,47.4855,0,0.737107,0,-0.219417,0.00491466
38,47.4855,0,0.737107,0,-0.219093,0.00428829
39,47.4855,0,0.737107,0,-0.220192,0.00472033
40,47.4855,0,0.737107,0,-0.219813,0.00503316
41,48.3404,0,0.747107,0,-0.222328,0.00464763
42,48.3404,0,0.747107,0,-0.222753,0.00498072
43,48.3404,0,0.747107,0,-0.223695,0.00533211
44,48.3404,0,0.747107,0,-0.222634,0.00496572
45,48.3404,0,0.747107,0,-0.223177,0.00491246
46,48.3404,0,0.747107,0,-0.223982,0.00520888
47,48.3404,0,0.747107,0,-0.222478,0.00502585
48,48.3404,0,0.747107,0,-0.22277,0.00478514
49,48.3404,0,0.747107,0,-0.223154,0.00456294
50,48.3404,0,0.747107,0,-0.223028,0.00567325
51,49.2098,0,0.757107,0,-0.226155,0.00490026
52,49.2098,0,0.757107,0,-0.22715,0.00458487
53,49.2098,0,0.757107,0,-0.224973,0.00563246
54,49.2098,0,0.757107,0,-0.225881,0.00521555
55,49.2098,0,0.757107,0,-0.226617,0.00516534
56,49.2098,0,0.757107,0,-0.225699,0.00476956
57,49.2098,0,0.757107,0,-0.22556,0.00541262
58,49.2098,0,0.757107,0,-0.226747,0.00485186
59,49.2098,0,0.757107,0,-0.227148,0.00524866
60,49.2098,0,0.757107,0,-0.226749,0.00558135
61,50.0948,0,0.767107,0,-0.229688,0.00552753
62,50.0948,0,0.767107,0,-0.229618,0.00499581
63,50.0948,0,0.767107,0,-0.229386,0.00465923
64,50.0948,0,0.767107,0,-0.229525,0.0043962
65,50.0948,0,0.767107,0,-0.229634,0.00577216
66,50.0948,0,0.767107,0,-0.230244,0.00455848
67,50.0948,0,0.767107,0,-0.229272,0.0059068
68,50.0948,0,0.767107,0,-0.22941,0.00524992
69,50.0948,0,0.767107,0,-0.229517,0.00515769
70,50.0948,0,0.767107,0,-0.229674,0.00485649
71,50.9964,0,0.777107,0,-0.233851,0.00478496
72,50.9964,0,0.777107,0,-0.232609,0.0045337
73,50.9964,0,0.777107,0,-0.233003,0.00522978
74,50.9964,0,0.777107,0,-0.232442,0.0048379
75,50.9964,0,0.777107,0,-0.233011,0.00580645
76,50.9964,0,0.777107,0,-0.232723,0.00547778
77,50.9964,0,0.777107,0,-0.232716,0.00584212
78,50.9964,0,0.777107,0,-0.233643,0.00535739
79,50.9964,0,0.777107,0,-0.233114,0.00597444
80,50.9964,0,0.777107,0,-0.233106,0.00549557
81,51.9159,0,0.787107,0,-0.236388,0.00520555
82,51.9159,0,0.787107,0,-0.235913,0.0052913
83,51.9159,0,0.787107,0,-0.236386,0.00620664
84,51.9159,0,0.787107,0,-0.236271,0.0047828
85,51.9159,0,0.787107,0,-0.235624,0.00588285
86,51.9159,0,0.787107,0,-0.235963,0.00512474
87,51.9159,0,0.787107,0,-0.236795,0.005781
88,51.9159,0,0.787107,0,-0.236662,0.00594684
89,51.9159,0,0.787107,0,-0.235671,0.00499986
90,51.9159,0,0.787107,0,-0.236139,0.0052048
91,52.8547,0,0.797107,0,-0.239358,0.00639684
92,52.8547,0,0.797107,0,-0.239404,0.00576386
93,52.8547,0,0.797107,0,-0.239537,0.00539563
94,52.8547,0,0.797107,0,-0.239341,0.00476985
95,52.8547,0,0.797107,0,-0.239646,0.0051625
96,52.8547,0,0.797107,0,-0.239335,0.0057932
97,52.8547,0,0.797107,0,-0.239961,0.00583698
98,52.8547,0,0.797107,0,-0.239398,0.00564673
