id,X,Y,x_light,y_light,Extrapolated
0,0.795807957649231,-0.8117010593414307,-0.2816,0.2816,True
1,0.7253224125112878,-0.8470204658917645,-0.256,0.2816,True
2,0.6501121520996094,-0.8740158081054688,-0.2304,0.2816,True
3,0.5725297927856445,-0.8919563293457031,-0.2048,0.2816,True
4,0.48328590393066406,-0.9175224304199219,-0.1792,0.2816,True
5,0.39110201826076624,-0.9347900322074769,-0.1536,0.2816,True
6,0.3060314655303955,-0.95,-0.128,0.2816,True
7,0.21412651213954437,-0.95,-0.1024,0.2816,True
8,0.12578845678808667,-0.95,-0.0768,0.2816,True
9,0.05050167783716834,-0.95,-0.0512,0.2816,True
10,-0.028684066475336938,-0.95,-0.0256,0.2816,True
11,-0.1000902634949593,-0.95,0.0,0.2816,True
12,-0.18208207894449913,-0.9489640037713472,0.0256,0.2816,True
13,-0.2697273794183635,-0.9339757469350735,0.0512,0.2816,True
14,-0.3687591552734375,-0.9127883911132812,0.0768,0.2816,True
15,-0.4701828360557556,-0.8899056911468506,0.1024,0.2816,True
16,-0.5903129577636719,-0.85760498046875,0.128,0.2816,True
17,-0.6776074171066284,-0.8204727172851562,0.1536,0.2816,True
18,-0.7510986328125,-0.782470703125,0.1792,0.2816,True
19,-0.819000244140625,-0.75347900390625,0.2048,0.2816,True
20,-0.8807733129603286,-0.7101512896924533,0.2304,0.2816,True
21,0.8157782554626465,-0.7639446258544922,-0.2816,0.256,True
22,0.7407770907508331,-0.7891556394049466,-0.256,0.256,True
23,0.6645498275756836,-0.8196334838867188,-0.2304,0.256,True
24,0.5836329460144043,-0.8403244018554688,-0.2048,0.256,True
25,0.4985247850418091,-0.8594932556152344,-0.1792,0.256,True
26,0.40417125352760397,-0.8800992711423794,-0.1536,0.256,True
27,0.31259,-0.88753,-0.128,0.256,False
28,0.22172,-0.90332,-0.1024,0.256,False
29,0.12934,-0.90834,-0.0768,0.256,False
30,0.04849,-0.90549,-0.0512,0.256,False
31,-0.03294,-0.90361,-0.0256,0.256,False
32,-0.10704,-0.90514,0.0,0.256,False
33,-0.19444,-0.8982,0.0256,0.256,False
34,-0.28142,-0.88602,0.0512,0.256,False
35,-0.398040771484375,-0.8594512939453125,0.0768,0.256,True
36,-0.5104695558547974,-0.8342342376708984,0.1024,0.256,True
37,-0.6061838389130063,-0.8066690827785075,0.128,0.256,True
38,-0.6898441314697266,-0.7699499130249023,0.1536,0.256,True
39,-0.7641369089137625,-0.7432064323081489,0.1792,0.256,True
40,-0.8332748413085938,-0.70538330078125,0.2048,0.256,True
41,-0.8941802978515625,-0.67535400390625,0.2304,0.256,True
42,0.8300685882568359,-0.7096233367919922,-0.2816,0.2304,True
43,0.7592926025390625,-0.7324981689453125,-0.256,0.2304,True
44,0.6790504455566406,-0.7547798156738281,-0.2304,0.2304,True
45,0.5969829559326172,-0.7805843353271484,-0.2048,0.2304,True
46,0.5106287002563477,-0.7974319458007812,-0.1792,0.2304,True
47,0.41996,-0.81499,-0.1536,0.2304,False
48,0.32362,-0.8302,-0.128,0.2304,False
49,0.22876,-0.84532,-0.1024,0.2304,False
50,0.1346,-0.8477,-0.0768,0.2304,False
51,0.04504,-0.84929,-0.0512,0.2304,False
52,-0.04293,-0.84715,-0.0256,0.2304,False
53,-0.12702,-0.83798,0.0,0.2304,False
54,-0.22269,-0.83012,0.0256,0.2304,False
55,-0.32308,-0.81207,0.0512,0.2304,False
56,-0.41715,-0.79918,0.0768,0.2304,False
57,-0.53798,-0.77016,0.1024,0.2304,False
58,-0.6207443609898537,-0.7446958343126477,0.128,0.2304,True
59,-0.7013149261474609,-0.7198371887207031,0.1536,0.2304,True
60,-0.77740478515625,-0.6875,0.1792,0.2304,True
61,-0.845367431640625,-0.659576416015625,0.2048,0.2304,True
62,-0.9019317626953125,-0.63092041015625,0.2304,0.2304,True
63,0.8479394912719727,-0.6408610343933105,-0.2816,0.2048,True
64,0.7721099853515625,-0.6695938110351562,-0.256,0.2048,True
65,0.6958274841308594,-0.6901464462280273,-0.2304,0.2048,True
66,0.6109848022460938,-0.7097091674804688,-0.2048,0.2048,True
67,0.52416,-0.73264,-0.1792,0.2048,False
68,0.43294,-0.74825,-0.1536,0.2048,False
69,0.3349,-0.76262,-0.128,0.2048,False
70,0.241,-0.77055,-0.1024,0.2048,False
71,0.1411,-0.77975,-0.0768,0.2048,False
72,0.04326,-0.78446,-0.0512,0.2048,False
73,-0.04931,-0.78077,-0.0256,0.2048,False
74,-0.14027,-0.77355,0.0,0.2048,False
75,-0.23904,-0.76349,0.0256,0.2048,False
76,-0.34012,-0.74975,0.0512,0.2048,False
77,-0.43166,-0.73062,0.0768,0.2048,False
78,-0.55084,-0.70146,0.1024,0.2048,False
79,-0.63939,-0.6708,0.128,0.2048,False
80,-0.7138354542874725,-0.6563890694681895,0.1536,0.2048,True
81,-0.7887232059697049,-0.6312637153433647,0.1792,0.2048,True
82,-0.8521652221679688,-0.6052131652832031,0.2048,0.2048,True
83,-0.9041296610442704,-0.5783221766202341,0.2304,0.2048,True
84,0.8658201694488525,-0.56730055809021,-0.2816,0.1792,True
85,0.7899494171142578,-0.5930948257446289,-0.256,0.1792,True
86,0.7076643705368042,-0.6174306869506836,-0.2304,0.1792,True
87,0.62547,-0.63626,-0.2048,0.1792,False
88,0.53777,-0.65413,-0.1792,0.1792,False
89,0.44151,-0.67176,-0.1536,0.1792,False
90,0.34097,-0.6841,-0.128,0.1792,False
91,0.2447,-0.69156,-0.1024,0.1792,False
92,0.14507,-0.69793,-0.0768,0.1792,False
93,0.04794,-0.70266,-0.0512,0.1792,False
94,-0.05192,-0.70345,-0.0256,0.1792,False
95,-0.14982,-0.69646,0.0,0.1792,False
96,-0.25545,-0.68782,0.0256,0.1792,False
97,-0.35438,-0.67657,0.0512,0.1792,False
98,-0.44945,-0.66239,0.0768,0.1792,False
99,-0.53995,-0.6435,0.1024,0.1792,False
100,-0.64524,-0.60916,0.128,0.1792,False
101,-0.72892,-0.57554,0.1536,0.1792,False
102,-0.7950047015917108,-0.5674177660387689,0.1792,0.1792,True
103,-0.8602523803710938,-0.5420608520507812,0.2048,0.1792,True
104,-0.9214884884251533,-0.5165026083656535,0.2304,0.1792,True
105,0.8765608229344224,-0.4921031358477802,-0.2816,0.1536,True
106,0.8036243640100923,-0.5142640417831947,-0.256,0.1536,True
107,0.72193,-0.53701,-0.2304,0.1536,False
108,0.63579,-0.55739,-0.2048,0.1536,False
109,0.55012,-0.57111,-0.1792,0.1536,False
110,0.45368,-0.58598,-0.1536,0.1536,False
111,0.35462,-0.59987,-0.128,0.1536,False
112,0.25287,-0.60827,-0.1024,0.1536,False
113,0.15203,-0.6145,-0.0768,0.1536,False
114,0.04904,-0.61252,-0.0512,0.1536,False
115,-0.05167,-0.61441,-0.0256,0.1536,False
116,-0.15466,-0.6111,0.0,0.1536,False
117,-0.26348,-0.60311,0.0256,0.1536,False
118,-0.36601,-0.59242,0.0512,0.1536,False
119,-0.46334,-0.57981,0.0768,0.1536,False
120,-0.55984,-0.56019,0.1024,0.1536,False
121,-0.64974,-0.54502,0.128,0.1536,False
122,-0.73058,-0.51486,0.1536,0.1536,False
123,-0.8070526123046875,-0.493896484375,0.1792,0.1536,True
124,-0.8739585687687055,-0.4703120944314989,0.2048,0.1536,True
125,-0.9354534149169922,-0.4466986656188965,0.2304,0.1536,True
126,0.8865585327148438,-0.4147987365722656,-0.2816,0.128,True
127,0.81322,-0.42723,-0.256,0.128,False
128,0.73232,-0.44906,-0.2304,0.128,False
129,0.6474,-0.46604,-0.2048,0.128,False
130,0.56366,-0.48161,-0.1792,0.128,False
131,0.46653,-0.49789,-0.1536,0.128,False
132,0.36664,-0.50721,-0.128,0.128,False
133,0.26252,-0.51428,-0.1024,0.128,False
134,0.15808,-0.51929,-0.0768,0.128,False
135,0.05259,-0.5223,-0.0512,0.128,False
136,-0.05267,-0.52244,-0.0256,0.128,False
137,-0.15737,-0.51858,0.0,0.128,False
138,-0.26391,-0.50929,0.0256,0.128,False
139,-0.37706,-0.49897,0.0512,0.128,False
140,-0.47778,-0.48634,0.0768,0.128,False
141,-0.57113,-0.4703,0.1024,0.128,False
142,-0.66051,-0.45566,0.128,0.128,False
143,-0.74136,-0.43481,0.1536,0.128,False
144,-0.8193,-0.41032,0.1792,0.128,False
145,-0.88824462890625,-0.392578125,0.2048,0.128,True
146,-0.95,-0.3718657283978226,0.2304,0.128,True
147,0.9015579223632812,-0.32312917709350586,-0.2816,0.1024,True
148,0.82638,-0.34039,-0.256,0.1024,False
149,0.74596,-0.36064,-0.2304,0.1024,False
150,0.6609,-0.37548,-0.2048,0.1024,False
151,0.57206,-0.3898,-0.1792,0.1024,False
152,0.47719,-0.3982,-0.1536,0.1024,False
153,0.37601,-0.40677,-0.128,0.1024,False
154,0.26959,-0.41093,-0.1024,0.1024,False
155,0.16233,-0.41726,-0.0768,0.1024,False
156,0.0569,-0.42125,-0.0512,0.1024,False
157,-0.05017,-0.42101,-0.0256,0.1024,False
158,-0.16147,-0.41621,0.0,0.1024,False
159,-0.27343,-0.40822,0.0256,0.1024,False
160,-0.38043,-0.39923,0.0512,0.1024,False
161,-0.4825,-0.39071,0.0768,0.1024,False
162,-0.58108,-0.37298,0.1024,0.1024,False
163,-0.67187,-0.35976,0.128,0.1024,False
164,-0.75469,-0.34385,0.1536,0.1024,False
165,-0.83073,-0.32945,0.1792,0.1024,False
166,-0.8978808473942179,-0.3068829080512192,0.2048,0.1024,True
167,-0.95,-0.2869174328066745,0.2304,0.1024,True
168,0.908693757567546,-0.23577458716907834,-0.2816,0.0768,True
169,0.83572,-0.25128,-0.256,0.0768,False
170,0.75491,-0.2657,-0.2304,0.0768,False
171,0.67033,-0.27586,-0.2048,0.0768,False
172,0.58048,-0.28758,-0.1792,0.0768,False
173,0.48758,-0.2962,-0.1536,0.0768,False
174,0.38419,-0.30171,-0.128,0.0768,False
175,0.27734,-0.30796,-0.1024,0.0768,False
176,0.17023,-0.31287,-0.0768,0.0768,False
177,0.06283,-0.31286,-0.0512,0.0768,False
178,-0.04982,-0.31022,-0.0256,0.0768,False
179,-0.16308,-0.31017,0.0,0.0768,False
180,-0.27597,-0.30656,0.0256,0.0768,False
181,-0.38759,-0.29694,0.0512,0.0768,False
182,-0.49094,-0.28339,0.0768,0.0768,False
183,-0.59058,-0.27423,0.1024,0.0768,False
184,-0.67666,-0.2637,0.128,0.0768,False
185,-0.76397,-0.24811,0.1536,0.0768,False
186,-0.83743,-0.23727,0.1792,0.0768,False
187,-0.90441,-0.21698,0.2048,0.0768,False
188,-0.95,-0.2026824951171875,0.2304,0.0768,True
