Idx,X,Y,x_light,y_light,elevation,azimuth,adc0,adc1,adc2,adc3,adcSum,adc0_percent,adc1_percent,adc2_percent,adc3_percent,min_adc
1,0.221551,-0.90251,-0.102116,0.254437,68.3268,283.792,117.188,95.3906,56.7656,69.5781,338.922,34.577,28.145,16.749,20.529,16.749
2,0.13216,-0.90977,-0.0783347,0.255395,66.8267,278.265,124.672,106.203,63.2969,73.6406,367.812,33.896,28.874,17.209,20.021,17.209
3,0.0491503,-0.90666,-0.0521002,0.254427,65.2292,273.103,131.203,117.281,70.4844,77.2031,396.172,33.118,29.604,17.791,19.487,17.791
4,-0.0336095,-0.90455,-0.0261605,0.25524,64.8468,267.872,130.453,122.203,73.8125,76.0938,402.562,32.406,30.356,18.336,18.902,18.336
5,-0.10933,-0.9063,0.00163881,0.255326,65.9051,263.121,119.797,119.578,71.4219,70.5781,381.375,31.412,31.354,18.727,18.506,18.506
6,-0.19378,-0.894,0.0238401,0.252871,66.1717,257.77,115.828,120.25,72.6719,68.1094,376.859,30.735,31.908,19.284,18.073,18.073
7,-0.2816,-0.88237,0.0500432,0.254398,67.8524,252.3,103.031,112.578,67.9062,60.25,343.765,29.971,32.749,19.754,17.527,17.527
8,0.41938,-0.81227,-0.153182,0.228844,66.0847,297.308,134.062,98.3906,61.7969,84.0781,378.328,35.435,26.007,16.334,22.224,16.334
9,-0.7227,0.51507,0.152339,-0.125845,62.5563,144.522,83.0312,112.875,145.375,106.938,448.219,18.525,25.183,32.434,23.858,18.525
10,0.31101,-0.88966,-0.125321,0.256737,70.4681,289.269,103.281,80.3594,47.4531,61.1562,292.25,35.34,27.497,16.237,20.926,16.237
11,-0.412791,0.81598,0.0777473,-0.203588,66.1278,116.834,69.2656,80.5469,122.188,104.219,376.22,18.411,21.41,32.478,27.702,18.411
12,-0.320141,0.8233,0.0511532,-0.20475,62.0495,111.249,85.9531,94.5312,144.031,129.391,453.906,18.936,20.826,31.731,28.506,18.936
13,-0.216449,0.83079,0.0251303,-0.205143,59.1512,104.603,98.5156,102.875,156.859,148.484,506.734,19.441,20.302,30.955,29.302,19.441
14,-0.1217,0.83655,0.000264123,-0.205341,57.7101,98.2772,106.0,105.547,160.734,160.141,532.422,19.909,19.824,30.189,30.078,19.824
15,-0.0273001,0.84148,-0.0251227,-0.2056,57.3437,91.8582,109.75,103.938,158.297,166.0,537.985,20.4,19.32,29.424,30.856,19.32
16,0.0614803,0.83437,-0.051172,-0.204091,56.7862,85.7858,115.266,103.578,157.312,173.766,549.922,20.96,18.835,28.606,31.598,18.835
17,0.32019,-0.83194,-0.127121,0.230863,63.0534,291.05,150.469,116.484,72.8281,93.9844,433.766,34.689,26.854,16.79,21.667,16.79
18,-0.434101,-0.795479,0.0809938,0.229594,64.9878,241.378,112.719,131.25,83.2344,69.625,396.828,28.405,33.075,20.975,17.545,17.545
19,-0.54089,-0.76705,0.102955,0.229074,69.814,234.81,84.1562,102.375,65.0156,51.9844,303.531,27.726,33.728,21.42,17.127,17.127
20,-0.64675,0.53003,0.128785,-0.128558,56.7402,140.664,104.734,135.375,175.641,135.312,551.062,19.006,24.566,31.873,24.555,19.006
