id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.2816,0.2816,NaN,NaN
1,NaN,NaN,-0.256,0.2816,NaN,NaN
2,NaN,NaN,-0.2304,0.2816,NaN,NaN
3,NaN,NaN,-0.2048,0.2816,NaN,NaN
4,NaN,NaN,-0.1792,0.2816,NaN,NaN
5,NaN,NaN,-0.1536,0.2816,NaN,NaN
6,NaN,NaN,-0.128,0.2816,NaN,NaN
7,NaN,NaN,-0.1024,0.2816,NaN,NaN
8,NaN,NaN,-0.0768,0.2816,NaN,NaN
9,NaN,NaN,-0.0512,0.2816,NaN,NaN
10,NaN,NaN,-0.0256,0.2816,NaN,NaN
11,NaN,NaN,0.0,0.2816,NaN,NaN
12,NaN,NaN,0.0256,0.2816,NaN,NaN
13,NaN,NaN,0.0512,0.2816,NaN,NaN
14,NaN,NaN,0.0768,0.2816,NaN,NaN
15,NaN,NaN,0.1024,0.2816,NaN,NaN
16,NaN,NaN,0.128,0.2816,NaN,NaN
17,NaN,NaN,0.1536,0.2816,NaN,NaN
18,NaN,NaN,0.1792,0.2816,NaN,NaN
19,NaN,NaN,0.2048,0.2816,NaN,NaN
20,NaN,NaN,0.2304,0.2816,NaN,NaN
21,NaN,NaN,-0.2816,0.256,NaN,NaN
22,NaN,NaN,-0.256,0.256,NaN,NaN
23,NaN,NaN,-0.2304,0.256,NaN,NaN
24,NaN,NaN,-0.2048,0.256,NaN,NaN
25,NaN,NaN,-0.1792,0.256,NaN,NaN
26,NaN,NaN,-0.1536,0.256,NaN,NaN
27,0.31101,-0.88966,-0.128,0.256,70.4681,289.2688
28,0.22155,-0.90251,-0.1024,0.256,68.3268,283.7924
29,0.13216,-0.90977,-0.0768,0.256,66.8267,278.2654
30,0.04915,-0.90666,-0.0512,0.256,65.2292,273.103
31,-0.03361,-0.90455,-0.0256,0.256,64.8468,267.8721
32,-0.10933,-0.9063,0.0,0.256,65.9051,263.1215
33,-0.19378,-0.894,0.0256,0.256,66.1717,257.77
34,-0.2816,-0.88237,0.0512,0.256,67.8524,252.3
35,NaN,NaN,0.0768,0.256,NaN,NaN
36,NaN,NaN,0.1024,0.256,NaN,NaN
37,NaN,NaN,0.128,0.256,NaN,NaN
38,NaN,NaN,0.1536,0.256,NaN,NaN
39,NaN,NaN,0.1792,0.256,NaN,NaN
40,NaN,NaN,0.2048,0.256,NaN,NaN
41,NaN,NaN,0.2304,0.256,NaN,NaN
42,NaN,NaN,-0.2816,0.2304,NaN,NaN
43,NaN,NaN,-0.256,0.2304,NaN,NaN
44,NaN,NaN,-0.2304,0.2304,NaN,NaN
45,NaN,NaN,-0.2048,0.2304,NaN,NaN
46,NaN,NaN,-0.1792,0.2304,NaN,NaN
47,0.41938,-0.81227,-0.1536,0.2304,66.0847,297.3076
48,0.32019,-0.83194,-0.128,0.2304,63.0534,291.0503
49,0.22973,-0.84341,-0.1024,0.2304,60.9431,285.2367
50,0.13327,-0.84895,-0.0768,0.2304,59.2433,278.9216
51,0.04665,-0.84876,-0.0512,0.2304,58.2161,273.146
52,-0.039,-0.8469,-0.0256,0.2304,57.9729,267.3634
53,-0.12633,-0.8372,0.0,0.2304,57.8521,261.419
54,-0.22248,-0.82855,0.0256,0.2304,59.0816,254.9696
55,-0.32225,-0.81322,0.0512,0.2304,61.0143,248.3833
56,-0.4341,-0.79548,0.0768,0.2304,64.9878,241.3783
57,-0.54089,-0.76705,0.1024,0.2304,69.814,234.8102
58,NaN,NaN,0.128,0.2304,NaN,NaN
59,NaN,NaN,0.1536,0.2304,NaN,NaN
60,NaN,NaN,0.1792,0.2304,NaN,NaN
61,NaN,NaN,0.2048,0.2304,NaN,NaN
62,NaN,NaN,0.2304,0.2304,NaN,NaN
63,NaN,NaN,-0.2816,0.2048,NaN,NaN
64,NaN,NaN,-0.256,0.2048,NaN,NaN
65,NaN,NaN,-0.2304,0.2048,NaN,NaN
66,NaN,NaN,-0.2048,0.2048,NaN,NaN
67,0.52305,-0.73005,-0.1792,0.2048,63.9073,305.62
68,0.42997,-0.74592,-0.1536,0.2048,59.4258,299.9604
